video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"QXUJdv571Qk","고(故) 손정민 씨 친구 조사…10미터 근접 목격자도 있어 / KBS 2021.05.10.","2021-05-10T10:29:25Z","UCcQTRi69dsVYHN3exePtZ1A","KBS News","25","21.11.05","손정민|한강_대학생|목격자|CCTV|친구|친구 아버지|참고인 조사|추가 목격자|친구 엄마 휴대전화|신발 왜 버렸나|사망 경위|kbs뉴스|kbs 뉴스|kbs news|kbs|뉴스|뉴스7","1421358","13328","483","4319","https://i.ytimg.com/vi/QXUJdv571Qk/default.jpg","False","False","한강공원에서 술을 마시다 실종된 뒤 숨진 채 발견된 손정민 씨의 친구와 아버지를, 어제 경찰이 조사했습니다. 경찰은 손 씨와 친구가 함께 있던 장소에서 10여 미터 떨어진 곳에 있던 목격자 진술도 확보했습니다. 방준원 기자의 보도입니다. [리포트] 고 손정민 씨의 친구가 비틀거리며, 혼자 집으로 돌아갑니다. 이때가 새벽 4시 반쯤. 한 시간 이십 분 뒤 새벽 다섯 시 오십 분쯤 한강공원 CCTV 모습입니다. 손 씨의 친구가 누군가를 찾는 듯 공원을 서성이다 부모로 추정되는 인물들을 차례로 만납니다. [손현/고 손정민 씨 아버지/지난 2일 : 얘(친구)가 나가던 4시 반 전. 얘(친구)가 나가고 다시 올 때까지 한 시간. 둘 중의 하나가 우리 정민이가 강에 빠진 시간인데. 이거를 풀지 않으면 안 된다는 거고...] 손 씨 아버지는 의문을 제기해 왔습니다. 왜 친구가 손정민 씨 휴대전화를 가지고 있었는지, 집에 돌아온 뒤 왜 신발을 버렸는지 등을 납득하기 어렵다는 주장입니다. 경찰은 사건 경위를 정확히 파악하기 위해  손 씨의 친구와 그 아버지를 참고인 신분으로 불렀습니다. 친구는 10시간 가까이 조사했습니다. 경찰이 손 씨 사망 경위를 파악할 목적으로 친구를 조사한 건 이번이 처음입니다. 경찰은 친구 엄마의 휴대전화도 제출받아 분석했습니다. 손 씨 친구가 실종 당일 새벽 3시 반에 자신의 휴대전화로 엄마와 통화한 내역 등을 확인하기 위해섭니다. 당시 현장에 있던 사람도 한 명 더 찾아내, 목격자는 이제 8명이 됐습니다. 불과 10ｍ 정도 떨어진 곳에서 손 씨와 친구를 봤던 목격자도 있다며, 진술을 확보했다고 밝혔습니다. 또 여전히 모든 가능성을 열어두고  수사 중이라고 말했습니다. 손 씨에 대한 국립과학수사연구원의 부검 결과는 이번 주 후반이나 다음 주쯤 나올 것으로 보입니다. KBS 뉴스 방준원입니다. 영상편집:김기곤▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=5182194▣ 제보 하기◇ 카카오톡 : 'KBS제보' 검색◇ 전화 : 02-781-1234◇ 홈페이지 : https://goo.gl/4bWbkG◇ 이메일 : kbs1234@kbs.co.kr#손정민 #한강_대학생 #목격자"
"B7Gyq3cO8eU","손정민 父 카톡 공개 갑자기 술먹자고? 첨 접하는 광경","2021-05-11T01:03:29Z","UC4Aa3OPkMenwTANpf0oWVRQ","CBS 김현정의 뉴스쇼","25","21.11.05","[none]","629815","12724","420","3425","https://i.ytimg.com/vi/B7Gyq3cO8eU/default.jpg","False","False","*손정민 父 카톡 공개 갑자기 술먹자고? 첨 접하는 광경*고 손정민 아버지 손현 *[김현정의 뉴스쇼] “정민이의 죽음, 해명될 때까지 기다릴 것”#손정민 #한강사건 #한강▣ 라이브 방송 안내뉴스쇼 라이브 방송 | 매주 월~금 오전 7시20분~9시댓꿀쇼 라이브 방송 | 뉴스쇼 본방송 끝나자마자 이어서 오전 9시▣ 김현정의 뉴스쇼 유튜브 구독하기https://goo.gl/ApKab6▣ 제보 및 의견◇ 문자: # 1212◇ 카카오톡 플러스친구: http://pf.kakao.com/_xiCucI◇ 뉴스쇼 제보 이메일: newsshow981@gmail.com◇ 댓꿀쇼 관련 이메일: newsshow.cbs@gmail.com◇ 모바일 레인보우- 안드로이드 구글플레이: http://goo.gl/0fboZU- 애플 앱스토어: https://apple.co/2ytJKPW◇ 뉴스쇼 홈페이지: https://bit.ly/3evk35R◇ 카카오TV: https://tv.kakao.com/channel/3238340◇ 네이버TV: https://tv.naver.com/newsshow"
"r0mgs7YoeCc","뒤집히는 게임의 판도, 새로운 참가자의 등장ㅣ머니게임 Ep6","2021-05-08T10:00:00Z","UCIG4gr_wIy5CIlcFciUbIQw","진용진","22","21.11.05","머니게임|머니게임6화|진용진","5566820","51234","17732","57935","https://i.ytimg.com/vi/r0mgs7YoeCc/default.jpg","False","False","#머니게임   #머니게임6화   #진용진  머니게임 6화본 프로그램은 응급 상황 및 안전 사고에 대비하여 촬영되었으며음주,흡연,욕설 등 부적절한 내용이 포함되어 있습니다.노약자,임산부 등은 시청에 주의해 주시기 바랍니다.이 영상은 유료광고를 포함하고 있습니다  #우리은행    #BALLER"
"PkKnp4SdE-w","NCT DREAM 엔시티 드림 '맛 (Hot Sauce)' MV","2021-05-10T09:02:33Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","21.11.05","[none]","39505363","1707870","13968","441068","https://i.ytimg.com/vi/PkKnp4SdE-w/default.jpg","False","False","NCT DREAM's 1st album Hot Sauce is out!Listen and download on your favorite platform: https://smarturl.it/NCTDREAM_HotSauce🎁NCT DREAM's Thanks To. messages to each other: https://smarturl.it/NCTDREAM_HotSauce/itunesalbum[Tracklist]01 맛 (Hot Sauce)02 Diggity03 고래 (Dive Into You)04 우리의 계절 (My Youth)05 Rocket06 Countdown (3, 2, 1)07 ANL08 주인공 (Irreplaceable)09 지금처럼만 (Be There For You)10 Rainbow (책갈피)NCT DREAM Officialhttp://www.youtube.com/nctdream​​​​http://www.instagram.com/nct_dreamhttp://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtown_DREAMhttp://www.facebook.com/NCTDREAM.smtownhttp://www.vlive.tv/channel/DB547B#NCTDREAM​​​ #HotSauce​​​ #맛_HotSauce​​​#NCTDREAM_맛_HotSauce​​​#NCTDREAM_HotSauce​​​ #NCTDREAM_맛"
"neTKDaO_Fzk","🔥[몰카]사실 에일리 누나 만나고있어 너무 놀라서 화내는 친구ㅋㅋㅋ역대급 레전드 안보면 후회함","2021-05-10T10:27:24Z","UCNzcxCN_Hh_lu5RCSFXKgGQ","악동 김블루","20","21.11.05","김블루|배그|배틀그라운드","670066","16568","271","3548","https://i.ytimg.com/vi/neTKDaO_Fzk/default.jpg","False","False","》김블루의 숨겨진 혜택이 넘치는 사탄클럽가입하기!! :  https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join》유튜브 알림 문제 해결 하기! : https://support.google.com/youtube/troubleshooter/9334012?hl=ko》김블루 인스타 : https://www.instagram.com/kimblue_37/?hl=ko》트위치 바로가기: https://www.twitch.tv/rainblue37》김블루 팬카페!! : https://cafe.naver.com/bloodang★지금 구독하기와 좋아요버튼을 꾹 눌러달라구!!★》제가 직접 3년째 사용 중인 컴퓨터 오버시스템 링크 - https://oversystem.co.kr/사장님이 너무나 착하십니다 김블루 보고 왔다고 적어주세요! 문의 & 스폰문의 - kimblue@googlegroups.com편집 - 늘풍님과 타비님-------------------------------------------------------------------------------------음원 - JWVID , 유튜브 라이브러리, 퍽픽, NCSKevin MacLeod의 음원은(는) Creative Commons Attribution 라이선스에 따라 라이선스가 부여됩니다.출처: https://soundcloud.com/kevin-9-1아티스트: http://incompetech.com/🎵Music provided by 브금대통령🎵Track : This Masquerade  - https://youtu.be/nXT9yIF-xaE🎵Track : 스파이 - https://youtu.be/skbPY7Inl5o🎵Track : Make a Bet - https://youtu.be/HzKlH78Lin0🎵Track : 개억울 - https://youtu.be/zpI1I1Fxs-Q🎵Track : 조별과제 - https://youtu.be/wLuWmPrJkSk'본 음성은 인공지능 성우 서비스 타입캐스트에서 제작되었습니다.' 연화 외 4명https://typecast.ai?attribution=6059503c1c52bda121f5bc4f"
"ljioHIPN6xE","전국에 속출한 '농막''농막'의 탈을 쓴 별장 KBS 210510 방송","2021-05-10T09:15:03Z","UCHlSeJxRIXZWMARC2oMwmcQ","KBS 교양","24","21.11.05","KBS|KBS1|KBS2|KBS교양|KBS다큐|한국방송|농막|불법|불법 농막|분쟁|생활 하수","414215","2277","186","1084","https://i.ytimg.com/vi/ljioHIPN6xE/default.jpg","False","False","[농막]농민이 농사 자재, 수확물을 보관하거나 짧은 휴식을 취하는 20㎡ 이하의 가설 건축물전국 각지에 들어선 농막들하지만 상당수가 불법이라는데...상수도 시설은 물론 화장실에 복층 설계까지 가정집과 다를 바 없는 모습이런 불법 농막에서 사용된 정화되지 않은 생활 하수가 계곡으로 바로 흘러나와 환경 오염까지 일으키는 상황 전국에 속출한 '농막'의 탈을 쓴 별장 굿모닝 대한민국 라이브에서 취재했습니다#농막#불법#환경오염"
"HzOjwL7IP_o","(MV)오마이걸(OH MY GIRL)_Dun Dun Dance","2021-05-10T09:00:02Z","UC-qYkzKFdekoEniRu_FS3zg","OH MY GIRL","10","21.11.05","오마이걸|OHMYGIRL|DunDunDance|던던댄스","8009441","207865","4552","18824","https://i.ytimg.com/vi/HzOjwL7IP_o/default.jpg","False","False","(*ENG SUB)OH MY GIRL 8th Mini Album Dear OHMYGIRL  has been released.#오마이걸​ #OHMYGIRL​ #던던댄스 #DunDunDance:: ALBUM Smart Link: https://smek.lnk.to/DearOHMYGIRL:: iTunes & Spotify  : https://apple.co/3y2GacA                                    https://spoti.fi/33CF0q9OH MY GIRL Officialhttps://www.ohmy-girl.com​​​https://youtube.com/ohmygirl​​​https://instagram.com/wm_ohmygirl​​​ https://twitter.com/wm_ohmygirl​​​ https://www.facebook.com/official.ohmygirl"
"zwuB-Y-iqIw","죄송합니다","2021-05-09T19:26:16Z","UC69uMhRJcUnvMnMxKT2SS0w","(MUTUBE)와꾸대장봉준","23","21.11.05","아프리카tv|봉준|와꾸대장봉준|BJ|컨텐츠|클립","1463234","3735","30630","23764","https://i.ytimg.com/vi/zwuB-Y-iqIw/default.jpg","False","False","BJ봉준입니다 저는 2021년 5월 10일 새벽 1시경 동료BJ들과 방송을 진행하던도중대한민국 독립운동에 앞장서셨던 고 유관순 열사에 대한 잘못된 언급과 행동을 하였습니다.먼저 금일 방송을 통해 불쾌감을 느끼셨을 모든 분들께 사과 드립니다.금일 방송에서 유관순 열사에 대한 비하나 모욕을 느낄수있는 언행을 하였음에도그 심각성을 바로 인지하지못한점은 제가 그동안 대한민국 독립에 힘쓰셨던 독립운동가분들에 대한존경과 존중심이 부족하였고 대한민국 독립운동이 가지는 엄중한 역사적 의미에대해제대로 공부하지 못한부분에서 나온 제 잘못입니다. 깊이 사과 드립니다.방송을 진행하면서 제 말과 행동이 경솔하였고제 잘못된 부분에 대한 쓴소리와 비판을 아끼지않아준모든분들께 진심으로 감사의 말씀 올립니다.앞으로는 좀더 성숙해지고 신중히 행동하겠습니다.다시한번 사과드립니다. 죄송합니다"
"QfvUGsvQj6Y","[나 혼자 산다] 눈에서 꿀 뚝뚝🍯 쌈디의 사랑스런 조카 채채 ◡‿◡✿ | #쌈디 #엠뚜루마뚜루 MBC210507 방송","2021-05-10T06:44:56Z","UCiwQRG2sCcfjKkgxMEdJGPg","엠뚜루마뚜루 : MBC 공식 종합 채널","24","21.11.05","나 혼자 산다|나혼자산다|혼자산다|나혼자|나 혼자|싱글라이프|1인 가정|1인 가구|남자가 혼자 살 때|독신남|독신|1인가족|무지개|무지개회원|자취|솔로|생활|쌈디|쌈디 조카|채채|채온","1570260","24278","340","2106","https://i.ytimg.com/vi/QfvUGsvQj6Y/default.jpg","False","False","[나 혼자 산다] 금요일 밤 11시 10분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루#나혼자산다#엠뚜루마뚜루"
"gmYgM6kmaT0","EP.159🚀 곡명 듣자마자 받쓰 시작한 밀당천재 류진? 붐청이 “..그만 부르세요”│#놀라운토요일 Amazing Saturday","2021-05-10T13:00:15Z","UCTnafh2iyIWh7MhcGBmGU0g","놀라운 토요일 Amazing Saturday","24","21.11.05","1차 성공|Amazing Saturday|BTS|Block B|Diggle|Doremi Market|ITZY|KEY|P.O|RIA|RYUJIN|SAVE ME|SHINee|TAEYEON|amazing saturday bts|hyeri|key|p.o|taeyeon|tvN D CLASSIC|tvN D ENT|간식게임|기출문제|김동현|넉살|놀라운 토요일 방탄소년단|놀라운 토요일 성공|놀라운 토요일 있지|놀라운토요일|놀토|놀토 BTS|놀토 넉살|놀토 리아|놀토 미공개|놀토 비하인드|놀토 선공개|놀토 예고|놀토 있지|놀토 직캠|놀토 키|놀토 피오|도레미가족|도레미마켓|디글|로켓플레이|류진|류진 원샷|류진 춤|리아|모아봤zip|문세윤|박나래|방탄|붐|신동엽|입짧은햇님|있지|진리아|취객 분장|키|키 넉살|키 분장|태연|티비냥|티비냥 놀라운토요일|피오|피오 넥타이|한해|햇님 먹방|혜리","322600","4449","69","363","https://i.ytimg.com/vi/gmYgM6kmaT0/default.jpg","False","False","제일 빠르게 만나는 #도레미가족_로켓플레이 🚀❤ 사랑아 놀토해 🧡도레미와 함께하는 #놀라운토요일구독하쟈📌, 알림받쟈🔔, 읏쨔~!☞ https://www.youtube.com/channel/UCTnafh2iyIWh7MhcGBmGU0g?sub_confirmation=1"
