video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"GBq2fPP5604","[#빈센조] 드디어 밝혀진 (바)벨의 진짜(보)스 옥택연의 정체..! 잔혹한 복수를 시작한 송중기의 C, 그 의미는?!  | #갓잡은클립 #샾잉 | CJ ENM 210321 방송","2021-03-22T02:30:01Z","UCwNVDlUgdBlmVWRPy4Nk0Dw","샾잉 #ing","24","21.23.03","#ing|Diggle|tvN|갓잡은클립|곽동연|넷플릭스|넷플릭스빈센조|넷플릭스송중기|넷플릭스옥택연|디글|빈센조|빈센조1화|빈센조2화|빈센조3화|빈센조4화|빈센조다시보기|빈센조레전드|빈센조모아보기|빈센조모음집|빈센조무술감독|빈센조본방|빈센조빌런|빈센조송중기|빈센조수트|빈센조스탭|빈센조악당|빈센조액션|빈센조옥택연|빈센조이름|빈센조이탈리아|빈센조이탈리아어|빈센조재방|빈센조전여빈|빈센조정체|빈센조캐릭터|빈센조헤어|사이다모음|사이다클립|샾잉|송중기|송중기대사|송중기드라마|송중기딕션|송중기모음|송중기발성|송중기수트|송중기액션|송중기얼굴|송중기연기 전여빈연기|송중기영어|송중기외국어|송중기이탈리아|송중기이탈리아어|송중기컴백|송중기헤어|옥택연|옥택연대사|옥택연드라마|옥택연연기|옥택연영어|전여빈|전여빈대사|전여빈드라마|전여빈딕션|전여빈발성|전여빈부녀|전여빈수트|전여빈필모|티빙|티빙빈센조|빈센조10회|빈센조9회","498422","3081","206","603","https://i.ytimg.com/vi/GBq2fPP5604/default.jpg","False","False","#샾잉 #빈센조 #갓잡은클립 당신이 놓치지 말아야 할 모든 것 #샾잉▶ 샾잉 최신 콘텐츠 보러가기 : https://www.youtube.com/channel/UCwNVDlUgdBlmVWRPy4Nk0Dw?sub_confirmation=1"
"24iEAmpWn-0","Feel the Rhythm of KOREA: INCHEON 필 더 리듬 오브 코리아 인천","2021-03-21T10:50:15Z","UChhOtjq-3QyyLmP2jv9amrg","Imagine your Korea","19","21.23.03","[none]","877636","55022","575","7971","https://i.ytimg.com/vi/24iEAmpWn-0/default.jpg","False","False","‘Feel the Rhythm of Korea’ is coming back with a new crew, the members of Korean variety show called 2Days&1Night.In this episode, you can see various areas of Incheon.Aren’t you looking forward to the dance collaboration between the Ambiguous Dance Company and the new members?Let’s watch the video now. We can’t wait to see you in Korea!‘Feel the Rhythm of KOREA’가 1박 2일 멤버들과 함께 인천편으로 돌아왔습니다.앰비규어스 댄스컴퍼니와 1박2일 멤버의 댄스 콜라보레이션, 생각만 해도 재미있을 것 같지 않나요?지금 바로 영상을 시청하고 또 다른 한국의 흥을 느껴보세요!#Ourheartsarealwaysopen​ #Cheeruptheworld​ #Meetyoulater​ #kpop #KoreaDanceTour​ #RhythmofKorea​ #Kculture​ #Kfashion​ #Pansori​ #KoreanMusic​ #WorldMusic​ #TravelfromHome​ #KBS #2Days1Night #MoonSeyoon #YeonJunghoon #DinDin #Ravi #KimJongmin #KimSeonho #필더리듬오브코리아인천"
"HSMWnfxc-xg","[에디터's 꿀잼Pick] ※단짠주의※ #브브걸 모두를 깜짝 놀라게 한 '꼬북맘 X 뱃살좌' 만남 성사★ | 유희열의 #스케치북 | KBS 210319 방송","2021-03-22T07:35:34Z","UC3m0s5XAQydCtbLHc8j1Uog","KBS 한국방송","24","21.23.03","KBS|한국방송공사|mylovekbs|예고|티저|롤린|Rollin|브레이브걸스|BraveGirls|get up|뮤직뱅크|뮤뱅|역주행|k-pop|kpop|musucbank|용감한형제들|꼬북좌|브레이브걸스 유정|민영|유정|은지|유나|역주행 브레이브걸스|군통령|브브걸|브브걸 해병대|브레이브걸스 해병대|브레이브걸스해병대|롤린 해병대|유희열|유희열의스케치북|유스케|스케치북|스케치북 브레이브걸스","284097","6655","54","733","https://i.ytimg.com/vi/HSMWnfxc-xg/default.jpg","False","False","울었다ㅠ 웃었다^0^ 브브걸 그룹사를 보는 듯...#스케치북 #브레이브걸스 #롤린_해병대"
"xqTaqhR76WE","피식대학&별놈들 vs 유병재 웃음참기 배틀 [웃지모텔 - 웃지 못하는 모텔 EP3]","2021-03-22T08:00:09Z","UCHw9p667e9l0qoYfY8calaA","유병재","23","21.23.03","코미디|개그|라이브코미디|comedy|korea comedy|웃지모텔|웃으면 안되는 모텔|웃으면 안 되는 모텔|웃지 못하는 모텔|웃참|웃음 참기|웃참배틀|웃으면 안 되는 생일파티|웃으면 안되는 생일파티|유병재|김준호|웃참 챌린지|웃음 참기 챌린지|웃음 참기 배틀|웃음참기|웃으면 안 되는|로제|ガキの使い|문상훈|유규선|문학의밤|타짜|코빅|최우선|하준수|초상화|캐리커처|캐리커쳐|가키노츠카이|코미디빅리그|피식대학|한사랑 산악회|최준|문신 돼지|별놈들|99대장|나선욱|문신돼지|문신돼지충","220506","4023","366","584","https://i.ytimg.com/vi/xqTaqhR76WE/default.jpg","False","False",""
"bRFFYJm9-cs","바람든 무 버리지마세요/음식물 쓰레기 줄이는 맛있는 살림팁/바람든 무 활용법 2가지","2021-03-21T14:29:07Z","UC4E2S3T37vJ3Mi2sYrnhE_Q","살림스케치salimsketch","26","21.23.03","[none]","463425","4561","103","290","https://i.ytimg.com/vi/bRFFYJm9-cs/default.jpg","False","False","바람든 무 맛있게 먹고 음식물 쓰레기도 줄이는 살림이야기!저는 평상시에 맛이 없는 무, 바람든 무, 시들어진 자투리 무를버리지 않고 활용하고 있어요.  이번에도 잘라서 활용하다가 영상으로 만들어 혹시 모르시는 분들과 정보 공유하면 좋겠다는생각을 하게 되었어요.  그래서 바람든 무 버리지마세요. 맛있게 먹는 꿀팁 2가지로 이번 영상을 만들어 봤습니다. 영상을 통해 버려지는 무가 줄어들어 음식물 쓰레기를 줄이는효과를 기대해 봅니다. 본 영상도 누군가에게는 작은 도움이 되었으면 하는 바램이 큽니다.Music Provided by 음악팀 (TeamMusicCreative)Track : Thanks to you - https://youtu.be/DjJD4c_y9YAMusic Provided by 음악팀 (TeamMusicCreative)Track :  Wave of spring - https://youtu.be/fQpz-vIPpUc"
"V1UECDEoygA","[11화 예고] 겁나면 도망가봐 폭주하는 옥택연 자극하는 송중기의 도발!#빈센조 | Vincenzo EP.10","2021-03-21T13:42:44Z","UC9w-h_ciMmX64TcLRcb1xPg","tvN DRAMA","24","21.23.03","2pm|jeonyeobeen|mafia|mafia vincenzo|oktaekyeon|songjoongki|tvN songjoongki|tvN vincenzo|tvN 기대작|tvN 드라마|tvN 빈센조|tvN 토일드라마|vincenzo|vincenzo making film|곽동연|괴물|굿닥터|김과장|김여진|김희원 감독|넷플릭스 승리호|돈꽃|드라마 기대작|마피아 변호사|멜로가체질|박재범 작가|빈센조 뜻|빈센조 레전드|빈센조 메이킹|빈센조 비하인드|빈센조 송중기|빈센조 시청률|빈센조 연출|빈센조 예고|빈센조 옥택연|빈센조 전여빈|빈센조 토토|빈센조 티저|사랑의불시착|송중기|송중기 마피아|송중기 전여빈|송중기 차기작|송중기 컴백|승리호|시지프스|신의퀴즈|양경원|열혈사제|옥택연|왕이 된 남자|유재명|임철수|전여빈|전여빈 옥택연|조빈센|조한철|철인왕후|철인왕후 후속|펜트하우스","991282","12747","176","1317","https://i.ytimg.com/vi/V1UECDEoygA/default.jpg","False","False","#tvN 토일드라마 {빈센조} 조직의 배신으로 한국으로 오게 된 이탈리아 마피아 변호사가 베테랑 독종 변호사와 함께 악당의 방식으로 악당을 쓸어버리는 이야기 매주 토,일 밤 9시 본방송"
"wbXSg70kl_I","저만 브레이브걸스 였나봐요! 왕눈좌 은지가 밝힌 가오리춤 탄생 비화🤫 롤린 역주행 특집 Ep.3 (BRAVEGIRLS Rollin') [ENG]","2021-03-21T22:00:10Z","UC3pk0eDcZx_oYGCWNyJpjMQ","나돌_NADOL","24","21.23.03","나돌|브레이브걸스|롤린|Rollin|브브걸|꼬북좌|메보좌|왕눈좌|단발좌|롤린교차편집|롤린STAGE MIX|브걸 유정|브걸 민영|브걸 유나|브걸 은지|쁘걸|군통령|롤린차트역주행|롤린유튜브댓글모음|해병대롤린|비디터|하이힐|브브걸댓글모음|희망돌|존버돌|롤린리액션|BraveGirls|아이돌그라운드|Idol ground|롤린가오리춤|롤린댄스|용감한형제|운전만해|용형|정글차이쉽오짐","297081","6202","45","849","https://i.ytimg.com/vi/wbXSg70kl_I/default.jpg","False","False","롤린 댄스를 처음 본 브걸의 반응은? 사실... 대표님께서 그러실 줄은 몰랐어요이제는 말할 수 있다! 브걸이 고백한 가오리춤 비하인드 스토리#브레이브걸스 #롤린 #가오리춤#용감한형제 #Bravegirls #Rollin*Notice*Copyright infringement is not permitted under any circumstances.If you want to add subtitles, please use the following method.1. Click '...' in the video.2. Click 'Add Translation' button.3. Click 'Create New Subtitle'.4. Choose the language you want.5. Put in subtitles.6. Post subtitles.| 나돌 Youtube : https://www.youtube.com/c/나돌| 나돌 NAVER TV : https://tv.naver.com/starlit| 나돌 twitter : https://twitter.com/ae_ssr| 나돌 instagram : https://www.instagram.com/nadol_official/"
"wjcWY1KZkRI","#빽사이코러스 EP.10-1 왜 자꾸 웃음이ㅋㅋㅋ 빽사코 이성을 마비시킨 🌶 🌶전공 ♨퀸 와사비♨님 모셨습니다","2021-03-21T10:38:45Z","UChLGxPXbXU_xIxTfTTMGn5g","코미디빅리그","24","21.23.03","빽사이코러스|사이코러스|황제성|양세찬|퀸와사비|신토부리|코빅|코미디빅리그|퀸와사비 매운맛|싸이코러스|빽사 퀸와사비|빽사이코러스 PD|사이코러스 제시|정무원|빽사코|퀸와사비트월킹|트월킹|look at my|안녕자기|안녕쟈기|신토bOOty|퀸와사비 타쿠와|TAKUWA|굿걸|GOODGIRL|정희라","995316","7319","276","614","https://i.ytimg.com/vi/wjcWY1KZkRI/default.jpg","False","False","빽사코 이성을 마비시킨 🌶 🌶전공 ♨퀸 와사비♨#퀸와사비 #양세찬​ #황제성​ 집 나간 황태와 양미리의 티키타카 코러스 버스킹 #빽사이코러스​매주 일요일 저녁 7시40분 코빅 유튜브에서🎶https://www.youtube.com/COMEDYBIGLEAGUE/* 본 영상은 유료광고가 포함되어 있습니다."
"MoL_hSoUimQ","[#습핫습핫] 하윤철은 은별이와 로나의 아빠였....🤯 | 펜트하우스2(Penthouse2) | SBS DRAMA","2021-03-21T01:00:01Z","UC6erIDuvbOaAO-OT5rB2Xew","SBS Drama","24","21.23.03","하윤철|배로나하윤철|펜트하우스이지아|나애교|이지아쌍둥이|이지아나애교|김영대|김현수|주석훈|배로나|김영대김현수|하은별|최예빈|펜트하우스|펜트하우스2|김소연|유진|엄기준|김소연엄기준|펜트하우스다시보기|Penthouse2|EUGENE|金素姸|KimSoyeon|이지아|성악|펜트하우스2 10회|펜트하우스10회","1856640","18051","297","3310","https://i.ytimg.com/vi/MoL_hSoUimQ/default.jpg","False","False","SBS 금토드라마 '펜트하우스 시즌2'☞ 매주 금, 토 밤 10시 본방송#펜트하우스2​ #유진 ​#윤종훈▶ Hompage : https://www.sbs.co.kr/tv/drama​▶ Subscribe SBS Drama : https://bit.ly/2ShWout​"
"ROHgWshlAvY","아내의 거짓 임신?! 8시간 만에 이혼남이 된 비운의 남자 [무엇이든 물어보살] | KBS Joy 210308 방송","2021-03-21T22:00:03Z","UCr0adenI5KeQFJkMIGjq5qw","KBS N","24","21.23.03","KBSN|서장훈|이수근|무엇이든물어보살|고민상담|점괘|보살|선녀보살|동자보살|KBSJoy|거짓임신|이혼|혼인신고","1061522","5106","317","1896","https://i.ytimg.com/vi/ROHgWshlAvY/default.jpg","False","False","억울한(?) 이혼 후 생긴 편견ㅠㅠ시원하게 속사정 밝히고 훌훌 털어버리고 싶어요▶ 상담신청 : kbsbosal@naver.com▶ KBS Joy #무엇이든물어보살 매주 월요일 밤 8시 30분★▶ 클립 더 보기 : https://tv.naver.com/kbs.buddhist[KBS N]▶ 홈페이지 : http://www.kbsn.co.kr▶ 페이스북 : http://www.facebook.com/happykbsn▶ 인스타그램 : https://www.instagram.com/kbsn_official"
