video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"gpX99DVQRdE","더 이상 양배추를 찢지마세요, 새로운 방법 빠르고 편리하며 잊을 수 없는 맛입니다 Cabbage","2021-05-05T00:30:05Z","UCn64fSqF2l4rkkjtQUpku2A","집나간아들 Runaway Son","26","21.06.05","양배추|양배추요리|양배추찜|양배추무침|양배추삶기|양배추세척|양배추볶음|요리|쉬운요리|맛있는요리","892683","8783","279","255","https://i.ytimg.com/vi/gpX99DVQRdE/default.jpg","False","False","#양배추 #양배추요리재료양배추 1/2개쪽파 1줄홍고추 1개소스후추 조금소금 1t스푼다진마늘 1/2스푼뜨거운 기름간장 3스푼식초 3스푼구독은 무료입니다.감사합니다.비지니스 문의 alstlr9202@gmail.com"
"JirYow6J6MY","브레이브걸스(Brave Girls) - 'RED SUN(With 롯백)' M/V Full","2021-05-04T15:00:02Z","UCpBkdV5sGB9v80H8XTewtcg","롯데백화점","24","21.06.05","롯데백화점|브레이브걸스|REDSUN|레드썬|Songforyou|BraveGirls|쁘걸|민영|유정|은지|유나|브레이브걸스민영|브레이브걸스유정|브레이브걸스은지|브레이브걸스유나|쁘걸유정|쁘걸민영|쁘걸은지|쁘걸유나|Yujeong|Minyoung|Eunji|lotteshopping|송포유|롯데몰|롯데아울렛|BraveGirlsMinyoung|BraveGirlsYujeong|BraveGirlsEunji|롤린|하이힐|운전만해|Rollin|Highheels|Weride|Yuna|BraveGirlsYuna|헬프미|Helpme","1322790","54829","488","12564","https://i.ytimg.com/vi/JirYow6J6MY/default.jpg","False","False","-🎁Song for you Project Vol.2 꿈, 소원, 기대 등은 잠시 잊혀지고크고 작은 여러 걱정거리들이 머릿속에 머무는 시간이 많아진 요즘학업, 취업 걱정, 힘든 회사업무, 끝나지 않는 코로나,또 남몰래 안고 있는 여러 고민까지🤷‍♀️🤦이런 힘들고 지친 일상의 반전과 희망을 응원하며롯데백화점과 브레이브걸스가 함께이번 Song for you Vol.2를 준비했습니다😊모두 마음 속에 간직하던 잊고 있던 소원 하나 다시 떠올리고'RED SUN(with 롯백)'을 감상해주세요🎵브레이브걸스의 역주행 기운을 듬쁙 받아여러분의 일상에 힘과 에너지가 솟아나고무엇이든 원하는 대로 이루어 질 것입니다🌟혹시나! 지금 아주 잠깐은 힘들더라도 꽃길🌸만 걷게될 날이 겨우! 단 한 걸음 앞에 있으니품고 있는 그 꿈과 소원 곧 이루기를 브레이브걸스와 롯데백화점이 항상 응원하고 있겠습니다❤️#걱정X근심X꽃길O #버텨줘서_고미워 #우리모두꽃길만걸어요 [음원 작사/작곡]🎵작사 - 용감한형제, 차쿤🎵작곡 - 용감한형제, 차쿤, 레드쿠키🎵편곡 - 레드쿠키[EVENT]🎁 조회수 300만이상이 된다면!!! 소소하지만 비하인드 필름 공개🥳🎁 브레이브걸스 '친필 응원 사인 액자' 증정 이벤트👉 https://bit.ly/3xGfluR  * 롯데백화점APP 로그인 후 버튼만 누르면 응모 끝[다른 영상 보기]🌞 실루엣 가수 퀴즈 https://youtube.com/shorts/HF7BD4SxtCA?feature=share🌞 유나님 인터뷰 영상 https://youtu.be/TsKWFvmUnsM🌞 은지님 인터뷰 영상 https://youtu.be/EO9o5KMfknk🌞 유정님 인터뷰 영상 https://youtu.be/X6vcPvXp1w8🌞 민영님 인터뷰 영상 https://youtu.be/P4gELNEGUow🌞 쁘걸 단체 인터뷰 영상 https://youtu.be/5d1r7qN2bTs🌞 M/V teaser 영상 https://youtu.be/g0TlrlcLQ3w🌞 앨범커버이미지 https://bit.ly/3b13nCc🔔전국 롯데백화점 매장에서도 들을 수 있습니다.🔔RED SUN(With 롯백) 음원 저작권은 브레이브 엔터테인먼트에 속합니다.🔔롯데백화점 유튜브 채널은 광고 수익을 창출하지 않습니다.#롯데백화점 #브레이브걸스 #REDSUN #레드썬#Songforyou #Songforyouproject #송포유 #쁘걸#브레이브걸스민영 #민영 #메보좌 #BraveGirlsMinyoung #브레이브걸스유정 #유정 #꼬북좌 #BraveGirlsYujeong #브레이브걸스은지 #은지 #왕눈좌 #BraveGirlsEunji #브레이브걸스유나 #유나 #단발좌 #BraveGirlsYuna#BraveGirls #FEARLESS #쁫데백화점 #하루최소100번듣기 #덕업일치 #행복했다#롤린 #Rollin #운전만해 #WeRide #하이힐 #HighHeels #헬프미 #Helpme #롯데아울렛 #롯데몰 #lotteshopping #롯데백화점몰"
"FXMGqQs1xDk","[#오지연] 악의 '신'이 되고 싶었던 옥택연에게 '신의 벌'을 내린 송중기. 까마귀에게 쪼여 죽는 최후를 맞이한 빈센조의 최종 빌런 장한석 | #빈센조 #디글","2021-05-03T08:31:34Z","UCWYzc_p0GgfCepIWDHGFmEg","디글 :Diggle","24","21.06.05","Diggle|Netflix|Song Joong Ki|jeonyeobeen|mafia|mafia vincenzo|oktaekyeon|songjoongki|tvN|tvN vincenzo|tvN 기대작|tvN 드라마|tvN 빈센조|tvN 토일드라마|vincenzo|곽동연|굿닥터|김여진|김희원 감독|넷플릭스 승리호|돈꽃|드라마 기대작|디글|마피아 변호사|멜로가체질|박재범 작가|빈센조|빈센조 뜻|빈센조 메이킹|빈센조 비하인드|빈센조 송중기|빈센조 예고|빈센조 옥택연|빈센조 전여빈|빈센조 티저|사랑의불시착|송중기|송중기 넷플릭스|송중기 마피아|송중기 전여빈|송중기 차기작|송중기 컴백|승리호|신의퀴즈|아스달 연대기|아스달 연대기 시즌2|오지연|옥택연|유재명|전여빈|전여빈 옥택연|조한철|철인왕후|철인왕후 후속|태양의 후예|펜트하우스","1926975","10014","531","2375","https://i.ytimg.com/vi/FXMGqQs1xDk/default.jpg","False","False","#빈센조 #오지연 #디글 #DiggletvN, OCN 명배우들의 오지고 지리는 폭풍 연기 열전!Let's giggle, :Diggle!방송국놈들이 덕질하는 채널 '디글'구독하기 ☞ https://www.youtube.com/c/디글Diggle기획/제작 땡주, 조림, 앵콜, 잉지, 나효이, 슈스빈, 딤채, 정띠, 예선딸"
"ZPSlKaD-5J0","[별난간식] 편의점에 파는 신기한 젤리 다 먹어보자!!","2021-05-05T09:00:29Z","UCpPXYy0WNbwDZ0npS414sEQ","옐언니","24","21.06.05","젤리먹방|먹방|젤리|편의점먹방|틱톡젤리|틱톡|탕후루젤리|편의점젤리|옐언니|sisteryell","245033","5572","388","1239","https://i.ytimg.com/vi/ZPSlKaD-5J0/default.jpg","False","False","#편의점 #지구젤리 #탕후루젤리요즘엔 편의점에도 별난간식이 넘쳐난다구!!그래서 예런니가 다 모아와따리~!여러분은 어떤 편의점 별난간식이 제~일 먹고싶어요?!ㅎㅎ✨옐언니SNS✨인스타그램 : https://www.instagram.com/y_22.0/페이스북 : https://www.facebook.com/100003099999938팬밴드 : https://www.band.us/@tiktokyell"
"9_WEXdmOkIw","[스페셜] 특전사 여군 선배님 하이라이트 모음☆","2021-05-03T10:07:22Z","UCmjNKt6kITwaZTqvWuaSPLg","SBS Entertainment","24","21.06.05","sbs|sbs예능|20210503|박군|김희철|이상민|특전사여군|특전사|미운우리새끼다시보기|미운우리새끼240회|미운우리새끼240회다시보기|미운우리새끼스페셜","1575203","8775","356","1303","https://i.ytimg.com/vi/9_WEXdmOkIw/default.jpg","False","False","특전사 여군 선배님들 하이라이트 모음집을 공개합니다! SBS 일요일 예능 '미운 우리 새끼'☞ 밤 9시 5분 본방송#미운우리새끼 #박군 #특전사▶ Hompage : https://www.sbs.co.kr/tv/enter▶ Subscribe SBS Entertainment : https://bit.ly/2SpOhMC"
"qfyeFwgdIbc","민경장군 사람 잡네!!! [시켜서 한다! 오늘부터 운동뚱] 59회","2021-05-05T09:00:17Z","UCsOW9TPy2TKkqCchUHL04Fg","맛있는 녀석들 (Tasty Guys)","24","21.06.05","맛있는 녀석들|Tasty Guys|김준현|김민경|문세윤|유민상|코미디TV|김명화|엄준|아저씨|오늘부터운동뚱|운동뚱|호신술|방어|공격|위협|장군|대장군|은하|칼|총|업어치기|크라브마가|헬멧|헬멧동생|무술|근수저|민경장군|군인|특전사|707|은하캠핑|유도|주짓수|김민경크라브마가|김민경업어치기","382765","5297","89","551","https://i.ytimg.com/vi/qfyeFwgdIbc/default.jpg","False","False","운동뚱에 몰래온 손님 (은하캠핑)은하& 헬멧동생이 떴다!!잘못 건드리면 혼꾸녕 난다#오늘부터운동뚱 #김민경 #은하캠핑 #김명화 #엄준 #은하 #헬멧동생 #호신술#만나서 #반갑다고 #업어치기▣ 맛있는 녀석들 채널을 구독해주세요! ◆ 유튜브 채널  : youtube.com/c/맛있는녀석들TastyGuys◆ 페이스북: https://www.facebook.com/TastyguysOfficial/◆ 인스타그램 : https://www.instagram.com/tastyguys_official/◆  트위터 : https://twitter.com/Tasty_Guys"
"xkXMfTn4V1k","마블 이터널스 예고편 마동석 최초 공개, 토르4, 블랙팬서2, 스파이더맨3, 닥터스트레인지2, 앤트맨3, 판타스틱4 총정리","2021-05-03T17:34:01Z","UCxlv4aOnrRTXMRSL8bVJqEw","B Man 삐맨","1","21.06.05","이터널즈|이터널즈 마동석|마블|삐맨|비맨|b맨|블랙위도우|토르|토르4|토르 러브앤썬더|블랙팬서2|블랙팬서2편|블랙팬서 와칸다포에버|마블 영화|마블 영화 줄거리|마블 영화 순서|이터널스|이터널스 마동석|마동석|길가메쉬|길가매쉬|길가매시|길가메시","1712702","16138","495","2156","https://i.ytimg.com/vi/xkXMfTn4V1k/default.jpg","False","False","여러분 안녕하세요 삐맨입니다.오늘은 '이터널스'를 비롯한 향후 개봉 예정인 마블 영화들에 대해 알아보려 합니다. 재밌게 보시고 추천과 구독 부탁드립니다.감사합니다.#마동석, #이터널스, #마블*마블 영화는 극장과 디즈니 플러스 및 각종 VOD에서 만나보실 수 있습니다.*오늘의 영상은 유료광고를 포함하고 있지 않습니다."
"5E7SrcLXQ5I","[MadTV] Mad Monster - episode. chicken (daddy angry)","2021-05-05T11:00:03Z","UCqsPmfRMm0AGTF3mw1VtCnw","빵송국","23","21.06.05","[none]","543667","11797","147","2642","https://i.ytimg.com/vi/5E7SrcLXQ5I/default.jpg","False","False","#매드몬스터 #대디 #쿠폰 ↓링크를 통해 응모해주시는 분들 중 30명 추첨하여 치킨쿠폰 발송드릴 예정입니다.1. 세부 내용응모 기간 : 5/5~5/10당첨자 쿠폰 발송 : 5/11~수량 : 30매2. URLhttps://forms.gle/miyFDwHrWaJo6YqB9"
"HuilQ1clCvQ","[#강철부대 7회 하이라이트] 압도적으로 1등 하자고 다짐했던 육준서!","2021-05-04T15:00:17Z","UCaZS_XwAu1yBMNoQDD1mR7g","채널A","22","21.06.05","육준서|강철부대|UDT|산악행군|데스매치|육도리|생존게임|이변없는1등","1067071","5200","169","1548","https://i.ytimg.com/vi/HuilQ1clCvQ/default.jpg","False","False","지옥의 구간에 진입해도 여전히 선두를 지키는 UDT!질 수가 없다.. 우리는 생존한다이변 따윈 없는 압도적 1위는 UDT 최강의 특수부대를 가리기 위한 밀리터리 팀 서바이벌#강철부대​, 2021 대한민국 최강 특수부대를 가린다👍 #특전사​ / '국가대표 특수부대' 특수전사령부👍 #해병대수색대​ / '신출귀몰 선봉부대' 해병대수색대👍 #707​ / '국가급 대테러부대' 제707 특수임무단👍 #UDT​ / '전천후 엘리트부대' 해군특수전전단👍 #SDT​ / '최정예 군사경찰' 군사경찰 특임대👍 #SSU​ / '세계 수준의 구조부대' 해난구조전대채널A x SKY 공동 제작강철부대, 매주 화요일 밤 10시 30분 방송#김성주​​​ #장동민​​​ #김희철​​​ #김동현​​​ #최영재​​​ #츄​​"
"ZPtJChvtxQk","아픈 갓난아기의 치료를 거부하는 미국 의료시스템","2021-05-04T07:00:17Z","UCicKQUi8h4NI81wDmrDBD4A","올리버쌤","27","21.06.05","[none]","3051815","76209","1125","24545","https://i.ytimg.com/vi/ZPtJChvtxQk/default.jpg","False","False","[올리버쌤의 영어회화 일력 365]저와 함께 새해 영어 공부를 매일 함께 해봐요!! 교보문고 https://bit.ly/389tTbX예스24 https://bit.ly/3l1nXFo알라딘 https://bit.ly/3etrwBP인터파크 https://bit.ly/3kYvHYY인터파크 글로벌 https://bit.ly/2Jfcc0J체리에게 배꼽 수술을 해야할 수도 있다는 소아과 의사선생님의 견해를 받은 날 이후 수술 병원에 연락해서 예약을 잡으려고 하지만계속 여러가지 이유로 예약을 잡지 못하고있습니다 미국의 복잡한 의료시스템과 보험 시스템의 답답함을 몸소 직접 경험 중입니다[올리버쌤의 실전 영어 꿀팁 100] 구매하기 예스24 https://bit.ly/31o54Dg교보문고 https://bit.ly/2R7WlQZ[올리버쌤의 영어 꿀팁] 책 구매하기예스24 http://bit.ly/2QigDck교보문고 http://bit.ly/2qWTNJc[인스타그램] 올리버쌤 http://instagram.com/oliverkorea 마님툰 http://instagram.com/manim_toon체리 http://instagram.com/cherry_bbobbo[유기견 입양 신청 및 해외 이동봉사 문의]메일 2798catherine@gmail.com인스타 instagram.com/yellow_mom_"
"ZBdMvmcCMQo","안녕하세요, 올리버쌤입니다.","2021-05-05T07:00:06Z","UCicKQUi8h4NI81wDmrDBD4A","올리버쌤","27","21.06.05","[none]","1739487","75447","590","26399","https://i.ytimg.com/vi/ZBdMvmcCMQo/default.jpg","False","False","어제 영상이후로 많은 분들께 조언과 도움을 받고 있어요. 그런데 제가 설명을 놓친것들, 그리고 여러분이 오해하실 만한 것들이 있었던 것 같아요. 병원 연락을 기다리는 동안, 오해를 풀고 싶어서 잠깐 카메라를 켰습니다.. 그리고 빨리 체리의 좋은 소식을 알려드리도록 하겠습니다!"
