video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"Fcir9uGkK24","참된 좋소기업 상사 - 【좋좋소 Ep.09】","2021-03-20T08:02:36Z","UCtfriFvIe5gIe8wRWb8UTMg","이과장","22","21.22.03","중낳괴|이과장|좋좋소|좋소기업|중소기업|중소기업드라마|좋소기업드라마|빠니보틀|강성훈|좆소기업|좆소기업드라마","474108","8565","136","3525","https://i.ytimg.com/vi/Fcir9uGkK24/default.jpg","False","False","※ 실제 장소나 인물, 회사 등과는 관계 없는 픽션입니다.백진상 - 김경민(배우)조충범 - 남현우(https://instagram.com/korea_grandson)이미나 - 김태영(https://www.instagram.com/harukxxprofile)정사장 - 강성훈(https://www.youtube.com/channel/UClQDmyz9V93lA1mz2VG51ZA)정이사 - 조정우(https://instagram.com/brix_oddball)이과장 - 이과장(https://instagram.com/managerlee18)나레이션 - 여행자메이(https://youtube.com/c/TravelerMay)촬영 - 이태동(https://instagram.com/t.d_lee)음악 - 조정우(https://www.youtube.com/channel/UCJ-Q5uiqn8ycKEPzBxTOB0A)총 감독 - 빠니보틀(https://www.youtube.com/channel/UCNhofiqfw5nl-NeDJkXtPvw)"
"7KDwhUm8vnY","[꼬꼬무2 2회 요약] ＂목표는 청와대＂ 존재 자체가 국가 기밀이었던 684부대의 정체 | 꼬리에 꼬리를 무는 그날 이야기 (SBS방송)","2021-03-19T08:57:11Z","UCPx-7AKiN1Z_qEVKhLQ5pAw","달리 [SBS 교양 공식채널]","24","21.22.03","꼬꼬무|꼬꼬무2|꼬꼬무요약|꼬꼬무다시보기|꼬꼬무시즌2|꼬꼬무2요약|꼬꼬무시즌|꼬리에꼬리를무는그날이야기|꼬꼬그|장트리오|장성규|장항준|장도연|SBS꼬꼬무|달리꼬꼬무|꼬꼬무유튜브|꼬리에꼬리|꼬꼬무재방송|꼬꼬무출연진|꼬꼬무시간|실미도|실미도684|실미도 사건|실미도영화|오소리작전|오소리|황제성|이이경|김여운|121사태|북한124군부대|북한124|김신조","262374","3268","116","644","https://i.ytimg.com/vi/7KDwhUm8vnY/default.jpg","False","False","#꼬꼬무2 #꼬꼬무요약 #오소리작전1971년 8월 23일, 평화로운 월요일 오후. 다음 목적지를 향해 달리던 버스가 갑자기, 끼-익 멈췄다. 버스를 세운 건, 군복 입은 청년 무리. 손엔 총과 수류탄을 들었다.버스를 탈취한 이들의 요구는 단 하나, 청와대로 가는 것!하지만 버스는 서울에 진입하자마자 출동한 군경의 바리케이드에 가로막혔다. 곧바로 치열한 도심 총격전이 벌어지는데…. 부상 당한 청년 하나가 사망 직전 옆자리 승객에게 ‘쪽지 한 장’을 건넸다.“전 오늘 살아나가기 힘들 것 같습니다.저 대신 저의 집, 옥천으로 편지를 보내주세요.”스물네 살 옥천 청년은 어쩌다 고향을 떠나와, ‘그날’ 그 버스에 오르게 된 걸까.버스 탈취사건이 있기 약 3년 전, 미지의 장소로 청년 31명이 모였다. 그들의 임무는!? 국가기밀. 그들의 존재도!? 국가기밀! 철저하게 비밀에 부쳐진 은밀한 작전이 시작됐다.면회 불가! 외출 불가! 편지 한 통 쓸 수 없는 고립된 그곳에서 청년들은 실탄이 날아다니는 극한 훈련을 받게 된다. 심지어 ‘사람 뼛가루’까지 나눠 먹으며 ‘인간병기’로 재탄생하게 되는데….드디어 작전 지시가 떨어졌다! 과연 그들은 무사히 임무를 완수할 수 있을까?장도연, 장성규, 장항준, 세 이야기꾼이 전하는꼬리에 꼬리를 무는 그날 이야기2 2회 지키지 못한 약속 - 오소리 작전 (2021.03.18 방송)풀영상 다시보기▶ 꼬꼬무 홈페이지 : https://programs.sbs.co.kr/culture/2021tail/main▶ 웨이브(wavve) : https://www.wavve.com/​"
"vzlltoQe98E","[라디오스타] 전보다 더 강력해진 마라 맛 입담..!!😮🔥 엄마가 되어 돌아온 사유리의 근황 토크 | #사유리 #엠뚜루마뚜루 MBC210317방송","2021-03-18T08:00:12Z","UCiwQRG2sCcfjKkgxMEdJGPg","엠뚜루마뚜루 : MBC 공식 종합 채널","24","21.22.03","사유리|MBC|라디오스타|김구라|안영미|김영철|김국진|제시|후니훈|홍서범|노래|성대모사|개인기|에피소드|토크|스타|라디오|라스|수요예능|MBC 예능|레전드예능|예능레전드","1884612","22795","713","3420","https://i.ytimg.com/vi/vzlltoQe98E/default.jpg","False","False","[라디오스타] 수요일 밤 10시 20분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 보러가기👉https://url.kr/CqF38V-#라디오스타#엠뚜루마뚜루"
"dfP8E13VPKM","[짐승친구들] 뼈 VS 순살","2021-03-20T06:00:15Z","UCszFjh7CEfwDb7UUGb4RzCQ","짤툰","1","21.22.03","짤툰|만화|애니메이션|웹툰|병맛|더빙|병맛더빙|yt:cc=on","1467907","32173","575","11528","https://i.ytimg.com/vi/dfP8E13VPKM/default.jpg","False","False","이 만화는 무료로 웃겨줍니다![배급 : 빅픽처팀] [기획 : 비크리스피] [제작 : 짤태식 스튜디오]각본 - 짤태식 / 작화 - 최수빈 / 도움 - 김태훈, 황현식, 안송주, 장다현, 김주은, 이유진, 최지영, 윤남우, 황태훈 / 성우 - 짤태식, 성현희, 백수묵시록#짤툰#애니메이션#짐승친구들#치킨"
"i06C-LJAnq8","뫼비우스의 군생활 [기묘함 속으로]","2021-03-20T10:00:03Z","UCRuSxVu4iqTK5kCh90ntAgA","총몇명","1","21.22.03","군대 만화|군대|기묘한이야기|뫼비우스의 띠|군대 애니메이션|신병|오인용|푸른거탑","823921","21170","462","3961","https://i.ytimg.com/vi/i06C-LJAnq8/default.jpg","False","False","새로운 느낌의 창작 단편을 만들어봤습니다.오늘도 시청해주셔서 감사합니다.총몇명 스튜디오 - 총몇명, 찐스톤, 5G수, Jin, 정영준"
"pLm0wlAaC9k","도ㅏ둘 경쥉할 준뷔가 됐놔~?🤟🏻｜시티고 1학년 27반｜2,3교시 & 쉬는 시간","2021-03-19T13:00:31Z","UCk2E0dbAyEJWnrN2bbQOcbg","NCT 127","10","21.22.03","태일|쟈니|유타|도영|정우|마크|해찬|태용|재현|TAEIL|JOHNNY|YUTA|DOYOUNG|JUNGWOO|MARK|HAECHAN|TAEYONG|JAEHYUN|NCT|NCT127|엔시티|엔시티127|시티고|시티고 1학년 27반|127 CITY HIGHSCHOOL","1181375","174157","291","6044","https://i.ytimg.com/vi/pLm0wlAaC9k/default.jpg","False","False","#시티고_1학년27반#NCT127 #NCT#127_CITY_HIGHSCHOOLNCT Officialhttp://www.youtube.com/nctsmtownhttp://www.instagram.com/ncthttp://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtownhttp://www.facebook.com/NCT.smtownhttps://vlive.tv/channel/F3C16DNCT 127 Officialhttp://www.youtube.com/nct127http://www.instagram.com/nct127http://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtown_127http://www.facebook.com/NCT127.smtownhttps://www.vlive.tv/channel/DEE409"
"Yq1HlQ1hz3c","시집간 딸이 걱정돼 한국에 온 부모님이 놀라 고국으로 돌아간 이유","2021-03-20T03:03:38Z","UC_pOKLycxyVwNneMVjfMBUA","아이스튜디오","24","21.22.03","[none]","421562","14638","94","409","https://i.ytimg.com/vi/Yq1HlQ1hz3c/default.jpg","False","False","#외국인미녀​​​​​​​​​ #외국인충격​​​​​​ #문화충격​​​​​​안녕하세요 여러분~! 아이스튜디오입니다. 오늘은 러시아에서 오신 토냐씨와 함께 했습니다~!한국으로 시집온 토냐씨를 만나러 부모님이 한국에 오셨다가깜짝 놀라서 다시 고국으로 돌아가 버리셨다는데요~!과연 어떤 이유 때문인지 궁금하시면 같이 시청하러 가실까요~? 오늘도 저희 채널을 시청 해주셔서 감사드리고좋아요와 구독도 잊지 말아 주세요!!토냐 인스타그램 : @x_tonya토냐 유튜브 : https://www.youtube.com/c/Tonya_KR/featured"
"544FWMN3WO0","[마이보그]이영지 등판🔥가방없는🔥 역대급 인마이백! 12kg 감량한 다이어트 식단과 무지개 앞머리의 비밀은!? (왓츠인마이백, 폰 케이스, 닭가슴살소세지) | MYVOGUE","2021-03-20T03:00:01Z","UC2DHU9RPlx9DpY0pMfL7jBg","VOGUE KOREA","24","21.22.03","이영지|영지|이영지 고등래퍼|고등래퍼|이영지 앞머리|이영지 춤|이영지 랩|이영지 다이어트|컴백홈|놀면뭐하니|유재석|국힙|대학생|염색추천","349847","10264","84","641","https://i.ytimg.com/vi/544FWMN3WO0/default.jpg","False","False","#MYVOGUE #마이보그​​🌟마이보그 최초🌟 랩퍼 이영지의 '비닐봉투와 종이가방' 속을 공개합니다!😂영지 피셜 대한민국 원티어 닭 가슴살 소시지와 다이어트 식단, 비닐봉투로 '[상속자들] 김탄 되는 법' 등등.통통튀는 텐션으로 가득한 마이보그를 지금 바로 확인하세요!영지 미모 포텐 터졌다고 소문난보그화보 보러가기👉  http://www.vogue.co.kr/?p=241815🌟본 영상은 광고나 제품 협찬 ‘없이’ 이영지의 개인 소장품으로 촬영되었음을 밝힙니다.-디지털 에디터 ㅣ 홍지은디자인 ㅣ 장명식촬영 ㅣ 임정현의상캡션 | MINJUKIM*본 촬영은 모든 스태프가 소독 및 생활 속 거리두기 지침을 준수하며 진행했습니다*"
"Q-0WWlNL5pw","[B대면데이트]#3. 세번째 데이트 이호창/34/재벌3세","2021-03-20T10:00:17Z","UCGX5sP4ehBkihHwt5bs5wvg","피식대학Psick Univ","23","21.22.03","이호창","488573","10319","140","4491","https://i.ytimg.com/vi/Q-0WWlNL5pw/default.jpg","False","False","#B대면데이트#이호창#김갑생할머니김"
"TTfzRbSFtLY","히밥님...재료가 다 떨어졌어요...","2021-03-17T11:15:16Z","UCgsffS7MfKL6YU3r_U3E-aA","승우아빠","24","21.22.03","승우아빠|히밥|같이한끼|승우아빠 같이한끼|히밥 같이한끼|히밥 승우아빠|승우아빠 히밥|푸드파이터|먹는자|만드는자|만드는자 먹는자 히밥","2411179","31094","803","3434","https://i.ytimg.com/vi/TTfzRbSFtLY/default.jpg","False","False","히밥님이 이 날 먹은것 (장바구니 리스트 아님)등갈비 14kg돼지 앞다리살 3kg주먹밥 2kg파스타 10인분후식 볶음밥 한 접시칵테일 두잔 원샷오렌지쥬스 1.5L콜라 1L엑설런트 4개집에 가는길에 슈바인학센 800g　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　#승우아빠 #히밥 #같이한끼만드는자 승우아빠 VS 먹는자 히밥오늘은 먹방BJ의 대단함을 느끼는 하루였습니다오기가 생겨서 다음엔 더 잘먹는 분을 모실까 합니다했는데 더 잘먹는 사람은 없을지도..? ✔️ 트위치 https://www.twitch.tv/swab85​​✔️ 공식카페 https://cafe.naver.com/swab​​📪 문의 seungwoodaddy@sandboxnetwork.net🎁  택배수령주소 : 서울시 용산구 서빙고로 17 센트럴파크타워, 30층 샌드박스 승우아빠냉장 보관이 불가능하기 때문에 식품류는 수령이 불가능합니다"
"_Fdxp_bw0H4","'포스코-미얀마 군부 자금줄' 실체 속속 드러나 (2021.03.18/뉴스데스크/포항MBC)","2021-03-18T11:38:32Z","UCdcyo5bb--gqMzT95Yu1eXw","포항MBC NEWS","25","21.22.03","MBC|포항|포항MBC|MBC NEWS|뉴스데스크|뉴스투데이|930뉴스|5시뉴스|포항MBC 뉴스데스크|포항MBC 뉴스투데이|전세용|박세아|아나운서|조주경|기상캐스터|강민재|박성아|포스코|포항제철소|POSCO|미얀마|군부자금줄|실체속속|비판|협력관계|국제사회비판|포스코강판","1150356","12298","650","5396","https://i.ytimg.com/vi/_Fdxp_bw0H4/default.jpg","False","False","#박성아 #포스코 #미얀마 #군부자금줄 #실체속속 #비판 #POSCO #포항제철소 #협력관계 #국제사회비판 #포스코강판#포항MBC #포항MBC뉴스 #MBCNEWS #포항뉴스포항MBC NEWS 공식 유튜브 채널입니다.▼포항MBC 계정 메시지나 댓글을 통해 제보해 주세요!- 포항MBC 웹사이트 : http://www.phmbc.co.kr/- 페이스북 : https://www.facebook.com/phmbcmagazine/- 제보전화 : 054-289-0350- 카카오톡제보 : 010-3301-7900- 카카오톡ID : PHMBCJEBO- 제보메일 : news@phmbc.co.kr"
"szj8w-5nqE4","호미들 - 사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco) [사이렌 Remix]ㅣLyrics/가사","2021-03-20T09:29:00Z","UCGuE0TrBNIZKfordUwAQe2w","알파","10","21.22.03","#노래모음|#가사자막|#가사|#가사영상|#노래자막|#hiphop|#힙합|#랩|#알파가사자막|#알파가사|호미들 사이렌 Remix|호미들 사이렌 Remix 가사|사이렌 Remix 가사|호미들 - 사이렌 Remix (Feat. UNEDUCATED KID Paul Blanco) [사이렌 Remix]|UNEDUCATED KID|Paul Blanco|호미들 - 사이렌 Remix|#호미들|#사이렌Remix|#UNEDUCATED_KID|#Paul_Blanco","258134","6792","35","1188","https://i.ytimg.com/vi/szj8w-5nqE4/default.jpg","False","False","✅ 본 영상은 가사 자막 영상입니다, 수익 창출은 되지 않습니다.► 광고 재생시 광고에 대한 수익은 저작권자에게 돌아갑니다✅ #호미들, #사이렌Remix, #UNEDUCATED_KID, #Paul_Blanco호미들 - 사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco) [사이렌 Remix]ㅣLyrics/가사✅ 타임스탬프00:00 타임라인 : 호미들00:53 타임라인 : UNEDUCATED KID01:49 타임라인 : Paul Blanco✅ 멜론- https://www.melon.com/song/detail.htm?songId=33359725✅ 정보사이렌 Remix (Feat.UNEDUCATED KID, Paul Blanco) UNEDUCATED KID와 Paul Blanco의 이야기가 담긴 사이렌 공식 리믹스이다.1. 사이렌 remix (Feat.UNEDUCATED KID, Paul Blanco)Liyrics by Chin,UNEDUCATED KID,Paul BlancoProduced by Chin,27 corazonesArranged by 27 corazonesMixed by NahzamSue @ Wormwood Hill StudioMastered by 권남우 @821 SoundDesigned by HYROAD @hyroadreal호미들 사이렌 Remix,호미들 사이렌 Remix 가사,사이렌 Remix 가사"
"_rmtigLkg8w","김블루가 마음을 움직일 수 있을까? 듀근듀근 일리 있는 밤🌙시즌3","2021-03-20T10:12:00Z","UCymeXjTfl8hMGN7M357oX3g","[에일리 OFFICIAL] aileemusic","24","21.22.03","에일리|AILEE|Ailee|로켓3|로켓쓰리|로켓3엔터|로켓쓰리엔터|로켓쓰리엔터테인먼트|로켓3엔터테인먼트|에일리유튜브|에일리영상|에일리무대|에일리비하인드|에일리노래|에일리콘서트|rocket3|rocket3ent|rocket3entertainment|우주하마|우좜마|배그|배틀그라운드|치킨|독사|하마|배그에일리|에일리배그|배그여신|라이브에일리|에일리라이브|리액션|뜨뜨에일리합방|에일리합방|김블루|에일리김블루|김블루배그|Battlegrounds|손절","127743","3260","19","608","https://i.ytimg.com/vi/_rmtigLkg8w/default.jpg","False","False","오래 기다리셨습니다!일리 있는 밤 시즌 3 [김블루 - 2편]에피소드가 업로드되었습니다🎊공개 전부터 화제를 불러일으키고 있는에일리x김블루 듀엣 클립 영상도다음 주에 올라올 예정이니 많관부😉#에일리 #김블루 #일리있는밤"
"aRcsKLIKVY0","입덕인터뷰｜브레이브걸스(BraveGirls), 1위는 국군장병 덕…'창피해서 눈물 참은 용형 썰까지'","2021-03-19T06:02:37Z","UC9ZnagnOHiJCluKxYAwOKGA","입덕도우미","24","21.22.03","브레이브걸스|BraveGirls|롤린|역주행|용감한형제","240842","5662","36","866","https://i.ytimg.com/vi/aRcsKLIKVY0/default.jpg","False","False","#브레이브걸스 #BraveGirls #롤린 #역주행 #용감한형제그룹 브레이브걸스가 15일 오전 서울 청하로 한국경제신문 사옥에서 한경닷컴과 인터뷰를 하고 있다. 브레이브걸스는 1위를 한 것은 국군장병 덕이라며 공을 돌렸다. 또 용감한형제 대표와 통화를 하며 용감한형제가 눈물을 참아야 했던 웃픈 사연을 털어놨다."
"9OzvUIlkN6U","100만원으로 시장 털었습니다.","2021-03-20T12:00:02Z","UCfpaSruWW3S4dibonKXENjA","tzuyang쯔양","22","21.22.03","大食い|real sound|리얼사운드|social eating|吃播|big eater|challenge|Korean mukbang eating show|먹방|닭강정|떡볶이|시장|고기|치킨","804061","20611","530","1400","https://i.ytimg.com/vi/9OzvUIlkN6U/default.jpg","False","False","해당영상은 경기도로부터제작비를 지원받은 공익광고성 영상입니다.#경기지역화폐 #재난기본소득*뷰티관련 협찬(화장품, 성형외과, 피부과 등) 및 다이어트 제품군 협찬(약,보조제)은 일절 진행하지 않고 있습니다. 이 부분 양해 부탁드립니다메일 :  partner@moon-rabbit.co.kr해당 영상의 저작권은 주식회사 문래빗에 귀속되어 있으며 해당 영상을 영리목적으로 사용시 제재를 받을 수 있습니다. 또한 비영리 목적으로 사용시 반드시 출처를 남겨주시기 바랍니다."
