video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"47hJFrCLdFY","MBN 뉴스파이터-인생 무너지는 경험…박수홍 의미심장한 SNS","2021-03-29T10:14:00Z","UCG9aFJTZ-lMCHAiO1KJsirg","MBN News","25","21.30.03","MBN|박수홍|오열|다홍이|뉴스파이터|김명준앵커|SNS|가족|경험|고양이","521910","7142","231","1762","https://i.ytimg.com/vi/47hJFrCLdFY/default.jpg","False","False","[출연자]오윤성 순천향대 경찰행정학과 교수장윤미 변호사박성배 변호사최정아 연예전문기자김유진 아나운서#MBN #박수홍 #오열 #다홍이 #뉴스파이터 #김명준앵커화면 출처 : 박수홍 SNS 화면 출처 : 유튜브 '검은고양이 다홍 Blackcat Dahong' *해당 내용은 관련 동영상 참고[ 저작권자 ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 ]☞ MBN 유튜브 구독하기  ☞ https://goo.gl/6ZsJGT📢 MBN 유튜브 커뮤니티https://www.youtube.com/user/mbn/community?disable_polymer=1MBN 페이스북 http://www.facebook.com/mbntvMBN 인스타그램 https://www.instagram.com/mbn_news/"
"C1xSWaFYwjU","박수홍 친형 100억 횡령 맞다…부모님은 관계없어 [MBN 종합뉴스]","2021-03-29T11:24:08Z","UCG9aFJTZ-lMCHAiO1KJsirg","MBN News","25","21.30.03","박수홍|100억 원|박수홍 친형|횡령|출연료|계약금|형|매니지먼트|소속사|입장","556194","4931","166","2418","https://i.ytimg.com/vi/C1xSWaFYwjU/default.jpg","False","False","【 앵커멘트 】  오늘 느닷없이 방송인 박수홍이 친형에게 30년 동안 100억 상당의 출연료와 계약금을 떼였다는 의혹이 제기됐는데요,  박 씨는 횡령 의혹이 맞다며 형에게 대화를 촉구하고 나섰습니다.   이상주 기자의 보도입니다.【 기자 】  삼 형제 중 둘째 아들인 방송인 박수홍은, 1991년 대학개그제로 데뷔한 후 친형과 함께 일했습니다.  그러다 최근 소속사를 나왔고 그 배경에는 소속사 대표이자 친형 부부의 100억 원대 횡령이 있다는 주장이 제기됐습니다.  박수홍의 유튜브에 의혹을 제기한 이는 '박수홍이 데뷔 초부터 친형에게 매니지먼트 업무를 맡겼고, 출연료 등 자산 관리는 모두 형과 형수가 했다'고 설명했습니다.  그러면서 '박수홍이 버는 돈이 친형 부부의 생계였기에 돈줄이 끊기는 것에 대해 극도로 불안감을 느껴 박수홍의 결혼을 반대하기도 했다'고 폭로했습니다.▶ 인터뷰 : 박수홍 / 동치미(지난 27일 방송)- 태어나서 나는 나 혼자서 가족들을 지켜야 그 부담감이 있었어요.   결국, 박수홍은 소속사는 제 형과 형수의 명의로 운영됐다며 최근 충격을 받고 바로 잡으려고 대화를 시도했지만, 답변을 받지 못했고 더는 그들을 가족으로 볼 수 없을 것 같다는 입장을 나타냈습니다.  그러면서도 부모님은 최근까지 이런 분쟁을 모르고 있었다며 무분별한 의혹 제기에 대해선 선을 그었습니다.  MBN뉴스 이상주입니다.#박수홍 #100억원 #MBN 이상주 기자 #박수홍친형☞ MBN 유튜브 구독하기  ☞ https://goo.gl/6ZsJGT📢 MBN 유튜브 커뮤니티https://www.youtube.com/user/mbn/community?disable_polymer=1MBN 페이스북 http://www.facebook.com/mbntvMBN 인스타그램 https://www.instagram.com/mbn_news/"
"8-N6a2ijJqM","박수홍 형의 출연료 횡령은 사실…대답 없으면 가족으로 못봐/ 연합뉴스 (Yonhapnews)","2021-03-29T09:53:06Z","UCj3_t5p4L4aFsvdW3uHjnnw","연합뉴스 Yonhapnews","25","21.30.03","연합뉴스|yonhapnews|뉴스|영상|이슈|디지털|news|화제|박수홍|친형|출연료","937231","6477","177","2944","https://i.ytimg.com/vi/8-N6a2ijJqM/default.jpg","False","False","박수홍 형의 출연료 횡령은 사실…대답 없으면 가족으로 못봐    (서울=연합뉴스) 개그맨 박수홍이 친형으로부터 30년간 출연료를 떼였다는 주장이 나왔습니다.     박수홍도 이를 인정하며 친형과 대화가 필요하다는 입장을 보였습니다.     박수홍은 29일 자신의 반려묘 인스타그램 계정에 전 소속사와의 문제 이전에 가족의 문제이기에 최대한 조용히 상황을 매듭지으려 했으나 부득이 이 같은 상황이 벌어지게 돼 글을 남기게 됐다고 입을 열었습니다.    그는 전 소속사와의 관계에서 금전적 피해를 본 건 사실이라면서 그리고 그 소속사는 형과 형수의 명의로 운영돼온 것 또한 사실이라고 밝혔는데요.    그는 그동안의 일에 대한 객관적 자료를 확보해 형과 형수에게 대화를 요청한 상태라며 마지막 요청이기에 이에도 응하지 않는다면, 더 이상 그들을 가족으로 볼 수 없을 것 같다고 말했습니다.    최근 박수홍의 유튜브 채널에 박수홍 친형과 형수가 100억이 넘는 금액을 횡령했다는 주장의 글이 올라오며 관심이 집중됐는데요.    영상으로 보시죠.      제작 : 박혜진·남이경    출처 : 다홍 Blackcat Dahong 유튜브,연합뉴스TV#연합뉴스#박수홍#친형#출연료◆ 연합뉴스 유튜브  : https://www.youtube.com/yonhap◆ 연합뉴스 홈페이지→ http://www.yna.co.kr/◆ 연합뉴스 페이스북→ https://www.facebook.com/yonhap/◆ 연합뉴스 인스타 : https://goo.gl/UbqiQb◆ 연합뉴스 비디오메타 채널https://www.youtube.com/channel/UCTMCrbtHU0M0SR6TuBrL4Pw"
"CV-YFSBWrEQ","낙서해도 되는 줄 롯데월드몰 5억 그림에 붓칠한 20대","2021-03-29T12:19:29Z","UCH3mJ-nHxjjny2FJbJaqiDA","중앙일보","25","21.30.03","중앙일보|롯데월드몰|롯데월드몰그림|롯데월드그림|그라피티|거리의소음","146965","62","2","229","https://i.ytimg.com/vi/CV-YFSBWrEQ/default.jpg","False","False","서울 송파구 롯데월드몰에 전시 중인 세계적인 작가의 그라피티 작품이 훼손된 채 발견됐다. 작품을 훼손한 이들은 “벽에 낙서가 돼 있구 붓과 페인트가 있다보니 낙서를 해도 되는 줄 알았다”고 이야기한 것으로 전해졌다. 29일 경찰 등에 따르면 전날 오후 1시 40분께 20대 남녀가 롯데월드몰 지하 1층에서 진행 중인 ‘STREET NOISE’(거리의 소음) 전시회에 출품된 존원의 작품 ‘Untitled’(무제)에 청록색 붓 자국을 남겼다.#롯데월드몰 #그라피티 #롯데월드몰그림"
"NBmvoz8o-4s","유명 배우들이 직접 나서서 제보한 캐스팅디렉터, 그의 비밀은?｜짧은 그알","2021-03-29T09:00:05Z","UC_U34UlsS9Mp5ZgvsEA7irw","그것이 알고싶다 공식계정","25","21.30.03","그것이알고싶다|그것이 알고싶다|그알|짧은그알|짧은 그알|그것이알고싶다 다시보기|그것이알고싶다 1254|캐스팅디렉터|캐스팅디렉터 사칭|캐스팅디렉터 조씨|박은석 고소인|박은석 고소|박은석 명예훼손 고소|최희|김호영|은별이 사건","514365","8994","136","1449","https://i.ytimg.com/vi/NBmvoz8o-4s/default.jpg","False","False","#그것이알고싶다 #짧은그알 #캐스팅디렉터의비밀그것이 알고싶다 1254회 (2021.03.27 방송) 어느 캐스팅디렉터의 비밀 - 억울한 피해자인가, 덫을 놓은 사냥꾼인가연출 : 이동원풀영상 다시보기▶ 그알 홈페이지 : http://tv.sbs.co.kr/docu/▶ 웨이브(wavve) : https://www.wavve.com/"
"3OC6RPBCSPE","아이유(IU) 'Coin' 라이브🎤 | 스페셜클립 | Special Clip | 코인 | LYRICS | PERFORMANCE | 4K","2021-03-29T09:00:02Z","UCqq-ovGE01ErlXakPihhKDA","1theK Originals - 원더케이 오리지널","24","21.30.03","아이유|아이유 신곡|아이유 코인|아이유 라일락|코인|라일락|아이유 노래|아이유 노래 모음|아이유 라이브|IU|Coin|LILAC|PERFORMANCE|Special Clip|스페셜클립","458644","41010","176","4069","https://i.ytimg.com/vi/3OC6RPBCSPE/default.jpg","False","False","아이유(IU) 'Coin' 라이브🎤 | 스페셜클립 | Special Clip | 코인 | LYRICS | PERFORMANCE | 4K#IU#Coin#SpecialClip#PERFORMANCE#New1theKOriginal#1theK#원더케이#원더케이오리지널IU’s new look!?From the legendary looks to the perfect performance!  All in to IU’s “Coin”! ----------------------------------------------------------------------------K-POP Wonderland, 1theKK-POP의 모든 즐거움이 여기에,새롭게 바뀐 1theK 로고와 다양한 오리지널 컨텐츠를 만나보세요!----------------------------------------------------------------------------K-POP Wonderland, 1theKAll the joys of K-pop here!1theK has a wide variety of Original Content----------------------------------------------------------------------------▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc▶1theK TikTok : https://vt.tiktok.com/2mSMBS"
"u5Ab_aDsPtk","24시간동안 참치 VS 소고기!! 뭐가 더 비싸고 맛있을까?!","2021-03-28T09:00:11Z","UClzB2iZ5jPoTNz0S-QU6Wiw","파뿌리","24","21.30.03","파뿌리|예능|게임|GAME|오락|버라이어티|variety|웹예능|플레이","1040901","13547","701","4228","https://i.ytimg.com/vi/u5Ab_aDsPtk/default.jpg","False","False","※ 노랭이 PD : 나는 돼지고기야!!!※ 강호이 : 나는 소고기!!※ 진렬이 : 나는.. 나는..!!! 으아아아아!!#파뿌리24파뿌리 채널 구독하기 ☞ https://url.kr/IPn4hC상경한 세 남자의 유쾌한 매력에 빠져보세요!!파뿌리24 영상 몰아보기 ☞ https://url.kr/SDQwbZ 복층라이프 몰아보기 ☞ https://url.kr/w3lLgh파뿌리 저가락 몰아보기 ☞ https://url.kr/5IUCuO슈퍼푸드보이 몰아보기 ☞ https://url.kr/JEGKBi랜덤챌린지 몰아보기 ☞ https://url.kr/iK3q9R퀴즈먹방 몰아보기 ☞ https://url.kr/QXLzIP뿌이로그 몰아보기  ☞ https://url.kr/M9DVLH1분 리뷰 몰아보기 ☞ https://url.kr/nufm3C[이메일] 콘텐츠요청, 팬 아트, 보내주고픈 말들 : popfree@sandboxnetwork.net[팬사서함] 서울시 용산구 서빙고로 17 센트럴파크타워, 30층 샌드박스받는 사람명 - 파뿌리"
"GPRQGD2X9rg","다들 출산엔 관심이 많지만 그 이후가 사실 더 어렵다지. 자연분만 회복🔥","2021-03-28T06:38:22Z","UCkh6TlSape86-iHiehXvsmA","yoovlog","22","21.30.03","유트루|vlog|한국일상|유투버|Collab|Korean|먹방|가족|뷰티유튜버일상|mukbang|커플|부부|신혼|신혼일기|요리|출산|자연분만|출산브이로그|입원|병원|자연분만 회복|출산장면|출산 회복|조리원|산부인과","727397","15508","237","1402","https://i.ytimg.com/vi/GPRQGD2X9rg/default.jpg","False","False","안녕하세요 여러분?영상에서도 나오지만 3월 출산이 갑자기 몰리는 바람에 1인실을 원했지만 방이 없어서 4인실에 있어야 했고, 2박3일 입원 후 조리원에 올라가야 하지만 병실에서 더 대기 한 후 5일만에 조리원에 올라가게 되었습니다.딱히 불만이 있었던건 정말 아니구요, 애기 탄생이 많다는 건 어쨌든 좋은 일이다보니 다들 이해하면서 지내는 듯 했습니다. 저도 그랬구요!이해는 하지만 몸이 어려운 건 어쩔 수 없는 그런 거랄까요? 2박 3일 보내고 나니, 또 영상으로 편집하고보니 고작 2박3일인데 뭐 저렇게 힘들었나 싶기도 한데 막상 저 땐 마음이 약간은 서럽더라구요.안그래도 호르몬의 노예라고들 하던데..... 흣이것도 추억이죠 뭐!4인실이라 말도 별로 못 하고 거의 뭐 ASMR같은 입원기지만 올려봅니다!다음 영상은 조리원 영상으로 올게요!오늘도 함께 해주신 여러분 감사드리며...!! 다음 영상에서 뵙겠습니다 :)평소 사용/착용 제품 정보 올라가는 Instagram ID 👉🏻yootrue_infoInstagram ID 👉🏻yootrue5502유트루 헤어밴드👉🏻http://bit.ly/32HSmzN뽀끼함 (화장품 정리함)👉🏻http://bit.ly/2UjlhK7사용하는 카메라 거치대뽀끼스탠드 👉🏻 http://www.bbokki.co.kr 양면 마블 도마 (제작 상품)👉🏻https://bit.ly/3oM4fik채널 No.1 뷰티채널👉🏻 https://www.youtube.com/user/yootruebeutyroom/채널 No.2 생방송 채널👉🏻 https://www.youtube.com/c/yootrueonair"
"v7bnOxV4jAc","[MV] IU(아이유)_LILAC(라일락)","2021-03-25T09:00:31Z","UCweOkPb1wVVH0Q0Tlj4a5Pw","1theK (원더케이)","24","21.30.03","K-POP|Kpop|1theK|원더케이|Original|1theK Original|TOP100|idol|아이돌|라이브|LIVE|멜론|원더케이 오리지널|음악|IU|아이유|라일락|LILAC","15702962","1036771","14284","56284","https://i.ytimg.com/vi/v7bnOxV4jAc/default.jpg","False","False","[MV] IU(아이유)_LILAC(라일락)K-POP Wonderland, 1theKK-POP의 모든 즐거움을 1theK(원더케이)에서 만나보세요! :)Welcome to the official YouTube channel of K-POP Wonderland, 1theK1theK Originals Subscribe 👉 https://www.youtube.com/1theKOriginals[Notice] 1theK YouTube is also an official channel for the MV, and music shows will count the views from this channel too.[공지] 1theK YouTube는 MV를 유통하는 공식 채널로, 1theK에 업로드된 MV 조회수 또한 음악방송 순위에 반영됩니다.#NEWRELEASE#MV#1theK#원더케이▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc▶1theK TikTok : https://vt.tiktok.com/2mSMBS"
"n0eoCi5zrZw","저는 물을 마시면 죽는 병이 있어요! 🐈 꼬냥툰ㅣ영상툰ㅣ썰툰ㅣ사연툰ㅣ고민툰","2021-03-29T08:30:16Z","UC6q6s67CerzPYPRl7NIRfcA","꼬냥툰","1","21.30.03","고민툰|사연툰|썰툰|사이다툰|영상툰|animation|animations|Cartoon|korean animation|comics|animate|videotoons|video toon|코로나|좀비|물알레르기|알레르기|물","183682","3335","79","756","https://i.ytimg.com/vi/n0eoCi5zrZw/default.jpg","False","False","[꼬냥툰🐈] 저는 물을 마시면 죽는 병이 있어요! 👇 꼬냥툰 구독하기 클릭! 👇https://bit.ly/3bMUAo5--------------------------------------------------------------------사이다, 고민,사연 등 이야기를 보내주세요~추첨후 영상으로 제작해드려요~ ㅇㅅㅇv👇 꼬냥툰 이야기 보내기 클릭! 👇https://forms.gle/rzWEXs3amJfupKXk7--------------------------------------------------------------------#고민툰 #사연툰 #썰툰 #영상툰"
