video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"wDfqXR_5yyQ","[4K][Special] 아이유(IU)의 킬링보이스를 라이브로! / 하루 끝, 너의 의미, 스물셋, 밤편지, 팔레트, 가을 아침, 삐삐, Blueming, 에잇, Coin, 라일락","2021-03-31T10:00:15Z","UCtCiO5t2voB14CmZKTkIzPQ","딩고 뮤직 / dingo music","10","21.02.04","딩고뮤직|dingo|dingomusic|music|kpop|live|멜론|세로라이브|최신가요|top100|아이돌|라이브|음악|딩고","3594378","273979","1074","22942","https://i.ytimg.com/vi/wDfqXR_5yyQ/default.jpg","False","False","0:00 하루 끝02:05 금요일에 만나요03:09 너의 의미04:55 스물셋06:18 밤편지07:57 팔레트09:10 가을 아침10:46 삐삐11:47 Blueming13:14 에잇14:15 Coin15:32 라일락17:07​ 내 손을 잡아 (앵콜)▶딩고뮤직 (Dingo Music) : http://bit.ly/Dingo__Music▶딩고프리스타일 (Dingo Freestyle) : http://bit.ly/Dingo__Freestyle▶일소라 (일반인들의 소름돋는 라이브) : http://bit.ly/ilsoracontact : musicbiz@makeus.com#아이유 #IU #킬링보이스 #라일락 #COIN #국힙원탑#딩고뮤직 #DingoMusic"
"7NLT5UcbvOo","(ENG) 어제 내 세상이 무너졌어 한순간에 활동 접더라 너무 힘들어 내 목숨을 가져가도 좋아 제발 다시 컴백해줘 (feat.컴눈명) / [문명특급 EP.178]","2021-04-01T08:00:15Z","UCUyfkq9e9ZfPzxOW5WQ9rzQ","문명특급 - MMTG","24","21.02.04","문명특급|스브스뉴스|재재|SBS|문특|mmtg|컴눈명|다시컴백해도눈감아줄명곡|역주행|재컴백|다시컴백해도|예나|최예나|아이즈원|izone|부승관|승관|부교수|seventeen|세븐틴|민혁|몬스타엑스 민혁|minhyuk|monsta x|jaejae|애프터스쿨|after school|뱅|bang|디바|diva|채령|chaeryung|itzy|있지 채령|있지|잇지|믿지|렌|최민기|뉴이스트 렌|nuest|nu'est|뉴이스트w|비스트|비스트 쇼크|맥도날드|kill this love|blackpink|블랙핑크|iz*one|몬스타엑스","802181","46575","209","5995","https://i.ytimg.com/vi/7NLT5UcbvOo/default.jpg","False","False","문명특급 2021 야심찬 새 기획!!'다시 컴백해도 눈감아줄 명곡', 줄여서 '컴눈명'을 시작합니다K-POP 르네상스를 위해 재디치 가문과 재벌가가 한자리에 모였습니다(두근)#컴눈명 #KPOP #고인물기획/하현종  프로듀서/이아리따  진행/이은재  구성/이은재 이규희 이세정  촬영/오채영 정훈 최송인 조문찬 임세종 전재원  동시녹음/소리를 그리다  디자인·CG/김하경 김한솔  담당인턴/김은비 이수현  마케팅/남승훈 김유진 정아름  조연출·편집/오한주  연출/홍민지  제작/SBS디지털뉴스랩 크리에이티브 사업부문  제작지원/한국맥도날드(유)"
"nYAu8fo4HH4","★박수홍 11분 총정리★ 이제야 퍼즐이 맞춰지네!! 가족사→친형 빚→횡령→다홍이와 눈물","2021-03-31T03:30:02Z","UCYyLIlOJyqkAFKlVjzX5img","MBN Entertainment","24","21.02.04","박수홍|친형|동치미|MBN|고양이|다홍이|100억|가족|인스타|소속사|엄마|다홍이랑엔터테인먼트|빚|형|횡령","1248510","16524","423","1930","https://i.ytimg.com/vi/nYAu8fo4HH4/default.jpg","False","False","00:00 아버지의 사업 실패03:47 친형에 대한 7년 전 언급 (2014년)06:20 엄앵란 씨의 진심어린 조언 (2014년)07:30 다홍이 스토리09:19 박수홍 최근 심경 고백 + 눈물방송인 박수홍이 친형에게 30년간 출연료를 떼이는 등 금전적인 피해를 입은 것으로 알려지면서 안타까움을 더하고 있습니다. 이런 가운데 7년 전인 2014년 방송에서도 가슴 아팠던 가족사를 직접 이야기하며, 눈물을 흘렸던 박수홍 씨가 앞으로는 꽃길만 걷기를 응원합니다.  ☞ MBN Entertainment 구독하기 : https://www.youtube.com/channel/UCYyLIlOJyqkAFKlVjzX5img?sub_confirmation=1#박수홍 #친형 #동치미 #MBN #고양이 #다홍이 #100억 #가족 #인스타 #소속사 #엄마 #다홍이랑엔터테인먼트 #빚 #형 #횡령"
"zFT3f9biz68","BTS (방탄소년단) 'Film out' Official MV","2021-04-01T15:00:09Z","UC3IZKseVpdzPSBaWxBxundA","HYBE LABELS","10","21.02.04","BIGHIT|빅히트|방탄소년단|BTS|BANGTAN|방탄","16468599","3421912","6625","1158863","https://i.ytimg.com/vi/zFT3f9biz68/default.jpg","False","False","BTS (방탄소년단) 'Film out' Official MVSong Credits:Produced by back number, UTA for TinyVoice, Production(Iyori Shimizu from back number, JUNG KOOK)Music Video Credits:Director: Yong Seok Choi (Lumpens)1st AD: Jihye Yoon (Lumpens)2nd AD: Ran Ro (Lumpens)PA: Chanyang Kim, Soeyoung ParkDirector of Photography: EumkoFocus Puller: Sangwoo Yun2nd AC: Youngwoo Lee, Eunil Lee3rd AC: Yuntae KoGaffer: Choi Doo Soo (DS LIGHT)Lighting Crew: Heo Jung Hwan, Jung Yu Jin, Lee Seong Min, Lee Sang Jun, Lee Gun, La haeArt Director: Bona Kim, Jinsil Park (MU:E)Assistant Art team: Yeri Kang, Minjung Kim (MU:E)Art-team Manager: ilho Heo (MU:E)Key Grip: Kiheon ChoiBestboy: Sungeun KimGrip: Hobin Kang , Hyunsuk JoTechno Crane : SeviceVision KoreaTaehyun Choi , Yonggeun Hwang , Jisoo Woo , Hakseo Kim , Jaewon JungJimmy Jib Operator: Youngjung KimJimmy Jib Assistant: Hyunin Kim , Sunghoon Kim , Yunhyun KimVFX: PLASTIC BEACHVFX Supervisor: OHZEONVFX Assistant Supervisor: JOJEEMVFX Project Manager: Song Chanyoung, Jeong JieunVFX Producer: Jang Kyutae, Ahn Sohyun3D Artist: Lee Kwangwon, Kim Doyeon, Lee Jeonghwa, Jeon Jiwon2D Artist: Jang Gihoon, Lee Hyunjun, Shin HyeunsungFX Artist: We JungInVisual Creative: Nu Kim, Lee Sun Kyoung, Kang Ju Eun, Kim Ga Eun, Kim Hyo Won, Cha Yeon HwaArtist Management: Kim Shin Gyu, Jang Jin Gu, Kim Su Bin, An Da Sol, Park Jun Tae, Yun Taewoong, Lee Seung Byung, Lee Jung Min, Lee Hyeon KiBIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.Connect with BTS: https://ibighit.com/bts​ https://bts-official.jphttp://twitter.com/BTS_bighit​http://twitter.com/BTS_twt​ http://twitter.com/BTS_jp_officialhttp://www.facebook.com/bangtan.official​ https://www.youtube.com/user/BANGTANTV​ http://instagram.com/BTS.bighitofficial​ https://channels.vlive.tv/FE619​ https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190​https://www.weibo.com/BTSbighit​https://www.weibo.com/BTSmembers​ http://i.youku.com/btsofficial​ http://btsblog.ibighit.com​https://bts-officialshop.jp/#BTS​​ #방탄소년단​​ #Filmout​ #BTSTHEBEST​"
"NM2zBAmcDWQ","문방구에서 한 가지 과목으로만 장보기 대결ㅋㅋㅋㅋ","2021-04-01T09:00:15Z","UCmzMtXrJgfCqA0rfhz8_P4A","웃소 Wootso","23","21.02.04","웃소|wootso|유형|쿡소|호불호|korean types|삼자대결|과목별 장보기|장보기 삼자대결|웃소 삼자대결|문방구|문방구 쇼핑|웃소 삼자","137512","4230","70","1133","https://i.ytimg.com/vi/NM2zBAmcDWQ/default.jpg","False","False","앵무새 친구가 생겼다....!웃소의 다양한 굿즈는!? 웃소샵 ▶ http://wootsoshop.com웃소 구독하기 ▶ https://goo.gl/UnQQTU웃소 멤버십 [아코] 가입하기 ▶ http://youtube.com/wootso/join[웃소는?!]웃소 채널은 함께 공감할 수 있는 유형별 공감 영상, 보드게임을 비롯한 다양한 게임 및 챌린지 등 함께 모여 왁자지껄 떠들며 즐기는 모든 웃음을 영상으로 담습니다! 뚜루뚯뚯 뚜뚜뚜루루~ 우~웃소!웃소 Wootso홈페이지 http://wootso.com웃소샵 http://wootsoshop.com인스타그램 http://instagram.com/wootso"
"m13P4U4lSLs","슈퍼맨이 돌아왔다 376회 티저 - 찐건나블리네 [슈퍼맨이 돌아왔다/The Return of Superman] | KBS 방송","2021-04-01T08:31:24Z","UCK1sVuXaDvJeNwl9noN5nOA","KBS Entertain","24","21.02.04","슈퍼맨이 돌아왔다|슈돌|슈퍼맨|아빠|육아도전|육아|리얼리티|관찰예능|공동육아|육아대디|육아24시|육아꿀팁|박건후|박나은|박진우|박주호","432493","9378","117","401","https://i.ytimg.com/vi/m13P4U4lSLs/default.jpg","False","False","슈퍼맨이 돌아왔다 376회 티저 - 찐건나블리네"
"i44ObfqB77Q","[#강철부대 'UDT 육준서'] 남자 중에 남자! 포기하면 정말 최악이에요 | 채널A 강철부대 KANGCHEOL","2021-03-30T15:37:10Z","UCaZS_XwAu1yBMNoQDD1mR7g","채널A","22","21.02.04","강철부대|특수부대|육군특수전사령부|특전사|UDT해군특수전전단|UDT|제707특수임무단|707|대테러 부대|해병대|해병대수색대|SSU해난구조전대|SSU|SDT군사경찰특임대|SDT|군대예능|밀리터리|오종혁|박군|육준서|6dory|참호격투|턱걸이|풀업","748690","4005","177","1801","https://i.ytimg.com/vi/i44ObfqB77Q/default.jpg","False","False","문답무용, 남자 중에 남자!UDT #육준서  포기하면 정말 최악이에요 최강의 특수부대를 가리기 위한 밀리터리 팀 서바이벌#강철부대​, 2021 대한민국 최강 특수부대를 가린다👍 #특전사​ / '국가대표 특수부대' 특수전사령부👍 #해병대수색대​ / '신출귀몰 선봉부대' 해병대수색대👍 #707​ / '국가급 대테러부대' 제707 특수임무단👍 #UDT​ / '전천후 엘리트부대' 해군특수전전단👍 #SDT​ / '최정예 군사경찰' 군사경찰 특임대👍 #SSU​ / '세계 수준의 구조부대' 해난구조전대채널A x SKY 공동 제작강철부대, 매주 화요일 밤 10시 30분 방송#김성주​​​ #장동민​​​ #김희철​​​ #김동현​​​ #최영재​​​ #츄​​"
"hEJzz_y63Gw","찬물라면! 저도 끓여보았습니다. 그것도 10개를 한번에!","2021-03-31T10:20:25Z","UCyn-K7rZLXjGl7VXGweIlcA","백종원의 요리비책 Paik's Cuisine","22","21.02.04","백종원|라면|라멘|찬물|물리학자|차가운물|뜨거운물|끓는물|실험|라면10개|10봉지","922339","8222","367","1793","https://i.ytimg.com/vi/hEJzz_y63Gw/default.jpg","False","False","#백종원 #찬물라면 #실험얼마 전 화제가 됐던 '찬물라면' 직접 테스트 해보았습니다!1개 끓일 때와 10개 끓일 때, 두 가지를 실험해봤는데요결과는 어떨지 궁금하시죠?!There's a lot of talk around cold water ramyun these days, so I tried it out myself!I tried it two ways: cooking one pack and ten packs at once.Guess how it turned out!한식을 사랑하는 외국인분들을 위해 외국어 자막을 첨부하였습니다.본 영상의 자막은 통합 언어 플랫폼 ‘플리토’와 함께 합니다.Subtitles in foreign languages are provided for everyone who loves Korean food.All subtitles are provided by an integrated language platform, Flitto.https://www.flitto.com/business/video-translation"
"7DJT5AoAcdI","[밥묵자] 마지막 화 (feat. 쯔양)","2021-04-01T11:45:13Z","UCSc2DcSzzjHgBn8Hg0KG7PA","꼰대희","23","21.02.04","꼰대희|김대희|밥묵자|장동민|신봉선|유세윤|개콘|개콘레전드|쯔양|먹방","352592","12853","584","1958","https://i.ytimg.com/vi/7DJT5AoAcdI/default.jpg","False","False","#밥묵자 #꼰대희 #쯔양밥묵자 시리즈는 매주 일요일 저녁 9시에 업로드 됩니다*비지니스 문의jdbent001@gmail.com*틱톡https://vt.tiktok.com/ZSJdgRuxJ/*인스타그램https://www.instagram.com/ggondaehee/*제작꼰대희, 윤자까, 임피디"
"pIrRdWutZOA","#박서진 #정동원 #오유진 '퍼포먼스'하면 우리지😎 무대 사로잡는 화려한 끼❗아낌없이 방출🌋 [대케가수] / KBS 방송","2021-03-31T08:00:15Z","UCUnSdg6_nmdhh2fXjsNqTXg","KBS대전 [CULTURE&DOCUMENTARY]","24","21.02.04","KBS|세종|충남|kbs|대전광역시|충청남도|오유진|박서진|정동원|박서진장구|박서|오유|정동|악기|TV조선|미스트롯|미스터트롯|미스트롯2다시|트롯전국|트롯|트롯ㅈ|장구|각설이|트롯무대모음|트롯모음|트로트|트로|트로트모음|밀어밀어|항구의남|항구의남자|박서진밀어|오유진오늘|정동원보릿|보리고개|보릿고개|나그네의설|나그네의설움|정동원나그네|정동원누가|누가울어|박서진연안|연안부두|트롯매직유랑단|트롯요정|신동|트롯신동|장구의신|박구윤|박상철|무조건|박라인|장윤정|홍진영|사콜|사랑의콜|사랑으|tv조선|사랑의콜센타정동원|정동원tv|홍지윤|미스트롯2|내일은미스트롯|내일은 미스트롯|top6|엄마아리랑|송가인|미스트롯 홍지윤|임영웅|영탁|이찬원|장민호|김희재|송가인 엄마아리랑|송가인 엄마 아리랑|미스트롯 송가인|타인|미스트롯2 김연지|김태연|국악신동 김태연|대전 부르스|대전부르스|미스트롯2 김태연|미스트롯 김태연|김다현|보이스트롯|미스트롯 김다현|미스터트롯2","405427","4620","219","524","https://i.ytimg.com/vi/pIrRdWutZOA/default.jpg","False","False","색소폰🎷부터 장구까지🥁요즘은 1인 1악기 기본인가요?노래와 춤으로도 모자라 악기 들고 무대 등판한박서진 × 정동원 × 오유진 #트롯대세심지어 잘 다룸👍※주의※본 영상은 지나친 흥을 불러일으켜본의 아니게 어깨춤을 출 수 있으므로 다수의 사람들이 모인 곳에서는 시청을 보류할 것😉(아 회사에서 업무하는 척하면서 보고싶은데이따 집에가서 봐야겠...😤😤😤) #장구의신 #오유진무대 #박서진콘서트 #정동원보릿고개 #정동원파마 #트롯신동 #박서진장구 #색소폰 #trot1.오유진 - 오늘이 젊은 날 20210313 트롯전국체전2.박서진 - 연안부두 191013 열린음악회3.박서진 - 자옥아(1절) & 밀어밀어(1절) 20180923 전국노래자랑4.정동원 - 보릿고개 & 나그네의 설움 181014 전국노래자랑5.정동원 - 누가 울어 20200530 불후의 명곡KBS 대전 http://daejeon.kbs.co.kr/KBS대.세.남 뉴스https://www.youtube.com/channel/UCGNza5Bq2fQFYquMgd9CeHg대케 KBS대.세.남https://www.youtube.com/channel/UCUnSdg6_nmdhh2fXjsNqTXg"
