video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"r0mgs7YoeCc","뒤집히는 게임의 판도, 새로운 참가자의 등장ㅣ머니게임 Ep6","2021-05-08T10:00:00Z","UCIG4gr_wIy5CIlcFciUbIQw","진용진","22","21.09.05","머니게임|머니게임6화|진용진","4161924","46094","14164","52374","https://i.ytimg.com/vi/r0mgs7YoeCc/default.jpg","False","False","#머니게임   #머니게임6화   #진용진  머니게임 6화본 프로그램은 응급 상황 및 안전 사고에 대비하여 촬영되었으며음주,흡연,욕설 등 부적절한 내용이 포함되어 있습니다.노약자,임산부 등은 시청에 주의해 주시기 바랍니다.이 영상은 유료광고를 포함하고 있습니다  #우리은행    #BALLER"
"_m6vqq1J8UI","갈등 최고조, 이성을 잃어가는 참가자들 l 머니게임 Ep5","2021-05-06T10:15:49Z","UCIG4gr_wIy5CIlcFciUbIQw","진용진","22","21.09.05","[none]","6087839","75360","5568","10292","https://i.ytimg.com/vi/_m6vqq1J8UI/default.jpg","False","False","#머니게임   #머니게임5화   #진용진  출연자들에 대한 많은 비난이 쏟아져서댓글을 검토 후 승인 으로 설정하였습니다.많은 양해 부탁드립니다.머니게임 5화본 프로그램은 응급 상황 및 안전 사고에 대비하여 촬영되었으며음주,흡연,욕설 등 부적절한 내용이 포함되어 있습니다.노약자,임산부 등은 시청에 주의해 주시기 바랍니다.이 영상은 유료광고를 포함하고 있습니다  #우리은행    #BALLER"
"WwTpZa9614s","머니게임 5화 리뷰 어, 나가 (feat.공혁준,전국진님)","2021-05-07T14:59:18Z","UCDV9zgWo7b6nPg7i49oRQ5Q","논리왕 전기","22","21.09.05","[none]","1703383","31790","662","10846","https://i.ytimg.com/vi/WwTpZa9614s/default.jpg","False","False","다른 참가자분들께 향하는 비난은 예고없이 삭제될 수 있습니다#머니게임 #진용진 #전기 #공혁준 #전국진 #4번 #1번"
"kRiLMi_RAbg","[단독] 故손정민씨 친구 신발 버린 사람은?…CCTV 확보 / 연합뉴스TV (YonhapnewsTV)","2021-05-07T11:16:11Z","UCTHCOPwqNfZ0uiKOvFyhGwg","연합뉴스TV","25","21.09.05","Live|News|Yonhapnews TV|뉴스|생방송|실시간","1224896","11809","445","2013","https://i.ytimg.com/vi/kRiLMi_RAbg/default.jpg","False","False","[단독] 故손정민씨 친구 신발 버린 사람은?…CCTV 확보[앵커] 고 손정민 씨의 사망 배경에 대한 수사가 한창입니다. 특히 친구 A씨가 당시 신고 있던 신발이 버려진 경위 등 여러 의문점이 남아 있는데요. 경찰이 친구 A씨 가족이 신발을 버리는 장면이 담긴 CCTV를 확보해 경위를 파악하고 있습니다. 신현정 기자의 단독보도입니다.[기자]경찰이 고 손정민 씨의 친구 A씨가 신고 있던 신발이 버려지는 장면이 담긴 CCTV를 확보했습니다.당초 A씨의 신발을 버린 건 A씨의 어머니로 알려졌는데, 영상 속 인물은 다른 가족이었습니다.경찰은 신발을 버린 당사자에게 경위 등을 물은 것으로 파악됐습니다.앞서 A씨 측은 흙탕물과 토사물이 묻어 더러워졌다는 이유로 신발을 버렸다고 말한 것으로 알려진 상황.손 씨 유족은 사망 원인 규명을 위한 주요 단서가 될 수도 있는 신발을 버린 것에 의구심을 표하고 있습니다.이 밖에도 경찰은 CCTV 54대와 실종 당시 한강공원에 출입한 차량 133대의 블랙박스 영상을 분석하고 있습니다.한편 손 씨가 실종 당시 근처에 있던 목격자는 1명 늘어 총 5개 그룹, 7명이 됐습니다.당시 현장을 목격한 사람을 찾는다는 소식에 직접 경찰에 연락을 한 것으로 알려졌습니다.경찰 관계자는 정확한 진술 내용은 구체적으로 밝힐 수 없다면서도 새로운 목격자가 진술한 내용 중 일부가 기존 목격자 6명의 진술 내용과 일치한다고 설명했습니다.경찰 수사가 한창인 가운데 손 씨의 사망 원인을 밝혀달라는 청와대 국민청원 글에는 35만 명 이상 동의했습니다. 연합뉴스TV 신현정입니다. (hyunspirit@yna.co.kr)    연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23▣ 연합뉴스TV 유튜브 채널 구독https://goo.gl/VuCJMi▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TVhttp://www.yonhapnewstv.co.kr/"
"8gXG_8CcstE","시민들에게 카네이션 받은 故손정민 아버지 정민아 난 카네이션 없어도 돼..안아보고 싶다 눈물","2021-05-08T07:04:32Z","UCTOUUdX3UqYcR0_UpcpCYcA","이데일리 edaily","24","21.09.05","뉴스|시사|이슈|사회|경제|스토리|사건|사고|부동산|세금|영화|음악|스포츠|인터뷰|이데일리|etv","346339","0","0","2703","https://i.ytimg.com/vi/8gXG_8CcstE/default.jpg","False","True","[이데일리 이상원 김소정 기자] 한강에서 실종돼 닷새 만에 숨진 채 발견된 대학생 고(故) 손정민(22)씨의 아버지 손현(50)씨가 시민들에게 카네이션과 아들의 그림을 받으며 눈물을 흘렸다. 손현씨는 8일 오후 3시 서울 반포한강공원에서 수상택시 승강장 앞에서 시민들의 선물을 전달받았다. 이번 선물 증정식은 손씨의 시신을 발견한 민간구조사 차종욱씨가 기획했다.이날 시민들은 손현씨에게 꽃, 선물, 조의금 등을 전달했다. 특히 손현씨는 한 시민이 손정민씨의 사진을 직접 그린 그림 선물에 눈물을 흘렸다.손현씨는 “이거 어떻게 만들었냐. 감사하다. 이거 정말 제가 좋아하는 사진이다. 잘 간직하겠다. 정민아 네 사진을 이렇게 그려주시는 분들이 있을 거라는 걸 몰랐지”라며 눈물을 닦았다.이어 “오늘은 사고 관련 이야기를 하러 온 게 아니다. 정민이를 꺼내주신 선생님께 감사하다는 표현을 하고 싶었다. 먼저 선물을 주시겠다고 해서 이번 기회에 일단 정민이를 찾아주신 감사의 표시를 하고 싶어서 나왔다”라고 덧붙였다.그러면서 “모금에 대한 말씀이 많은데 그건 저희가 절대 원하지 않는다. 저희가 모금을 한다고 해도 믿지 마시라. 저희는 모금을 하지 않을 거다. 마음으로 충분하다”라고 강조했다.손현씨는 카네이션을 한 번 받았다며 서운했다고 토로하기도 했다. 그는 “너에게 카네이션을 받은 건 일생에 한 번 뿐이다. 우리는 이벤트 없이 같이 살았으니까. 그래도 아빠는 서운했다. 그런데 너무나 많은 사람들이 이렇게 해주시네. 카네이션 안 줘도 좋으니까 한 번만 안아봤으면 좋겠다. 너는 카네이션도 못 받아보잖아 바보야”라고 말했다.아울러 손현씨는 경찰 수사에 대해 “저는 의아한 게 모든 것들이 그날 밤에 일어난 건데 반나절도 안 된 일들이 이 많은 의혹들이 생길 수 있는지 신기하더라. 입수 원인 규명만 밝혀지면 얼마든지 기다릴 수 있다”라고 말한 뒤 자리를 떠났다.영상=이데일리 이상원 기자------------------------------------------------------------#손정민 #손현 #손정민사망 #민간구조사 #민간구조사차종욱 #손정민카네이션 #반포한강공원 #손정민아빠 #손정민cctv --------------------------------------------------------------★유튜브 http://youtube.com/c/이데일리etv★홈페이지 http://www.edaily.co.kr/★페이스북 https://www.facebook.com/edailynews/★카카오TV https://tv.kakao.com/channel/2908861/★네이버TV http://tv.naver.com/edaily/★이데일리 제보안내   - 홈페이지 http://www.edaily.co.kr/info/E07_04.html   - 모바일 http://m.edaily.co.kr/service/report_form.html★이데일리 앱 다운로드 센터   - http://m.edaily.co.kr/center/down/default.htmlCopyrightⓒ2020 By edaily. All right reserved."
"n4R99vzKKLU","MUKBANG vs Friday Night Funkin 3 (feat. ruv, lila)","2021-05-08T08:45:01Z","UCdrBnBNLsN4_cH32HWbr9qg","GH'S","20","21.09.05","mukbang|먹방|animation mukbang|애니메이션 먹방|asmr|fnf|friday night funkin|프나펌|프라이데이 나이트 펌킨|fnf mukbang|프나펌 먹방|ruv|eeeaaaooo|lila","4054836","76389","3992","5103","https://i.ytimg.com/vi/n4R99vzKKLU/default.jpg","False","False","It'll be a great help if you watch the ads until the end ❤️Join the membership and enjoy the benefits 😁https://www.youtube.com/channel/UCdrBnBNLsN4_cH32HWbr9qg/joinProduction - 차원장[Dimension Director]https://www.youtube.com/channel/UC6HrDUkhRfPIkpdvfv1wBkA--------------------------------------------------저희 영상을 훔치지 말아주세요.Please don't steal our video.틱톡에 업로드된 저희 영상들도 저작권 침해로 신고를 진행 중에 있습니다.Our videos uploaded to TikTok are also being reported for copyright infringement."
"oK7LiJxmL84","[sub]🧳💜2-1 BTS의 초심을 위해 대낮부터 달방 찾아온 NA피아  | 🧳출장 십오야X💜달려라 방탄","2021-05-07T13:45:22Z","UCQ2O-iftmnlfrBuNsUUTofQ","채널 십오야","24","21.09.05","나영석|나PD|아간세|아이슬란드간세끼|이수근|수근세끼|은지원|지원세끼|삼시세끼|세끼|신효정|나피디|묘한이|tvN|라끼남|라면|라면끼리는남자|강호동|양정우|육봉선생|6봉선생|라면먹방|마포멋쟁이|마포|멋쟁이|송민호|표지훈|민호|지훈|피오|MINO|PO|P.O|위너|WINNER|송표|표송|패션|패션유튜버|패션유튜브|삼시네세끼|달나라공약이행프로젝트|달나라프로젝트|달나라|젝스키스|젝키|젝서키|젝스키|이재진|재진|김재덕|재덕|장수원|수원|Sechs Kies|슬의|슬기로운하드털이|슬의생|슬기로운의사생활|신원호|이우정|조정석|정경호|유연석|김대명|전미도|이익준|김준완|안정원|양석형|채송화|용석민|문태유|도재학|hospitalplaylist|이식당|나홀로이식당|나노|김준|어깨춤|언제까지어깨춤을추게할거야|규현|조규현|조정뱅이|슈퍼주니어|superjunior|악마는정남이를입는다|악마정남|배정남|기쁨라사|출장십오야|출장|슬기로운캠핑생활|캠핑생활|슬캠|방탄소년단|bts|runbts|달려라방탄|방탄","4598557","290145","1323","8853","https://i.ytimg.com/vi/oK7LiJxmL84/default.jpg","False","False","#출장십오야 #달려라방탄 #BTS💜5/4(화) 밤 9시출장십오야 x 달려라방탄 1화@ 위버스 & 브이라이브💜5/7(금) 밤 10시 20분쯤출장십오야 x 달려라방탄 2화@ 채널십오야 유튜브💜5/11(화) 밤 9시출장십오야 x 달려라방탄 3화@ 위버스 & 브이라이브💜5/14(금) 밤 10시 20분쯤출장십오야 x 달려라방탄 4화@ 채널십오야 유튜브부르면, 달려 갑니다!세계최초(?) 예능배달서비스 출장 십오야매주 금요일 밤 10시 20분 tvN풀버전은 유튜브 채널십오야에서!출장 관련 소식은?https://bit.ly/2RpuQEt​"
"_oRaN3zkv-w","[#유퀴즈온더블럭] 무한도전 폐지를 막아줬던 김영희 PD님이 말하는 유재석 캐스팅 비하인드 스토리! | #갓구운클립 #Diggle","2021-05-06T06:52:00Z","UCsRIHt5FkbGc6cQtCxt-ufA","tvN D ENT","24","21.09.05","Diggle|You Quiz on the block|msg 워너비|tvN|tvN D ENT|갓구운클립|갓구운클립 유퀴즈|갓클립|김영희|김영희pd|김용만|남창희|놀면뭐하니|놀면뭐하니 유재석|디글|무한도전|버라이어티|유야호|유재석|유재석 30년|유재석 30주년|유재석 과거|유재석 데뷔|유재석 데뷔 30주년|유재석 레전드|유재석 무한도전|유재석 비하인드|유재석 예능|유재석 전소민|유재석 조세호|유재석 지석진|유재석 찐친|유재석 큰자기|유재석특집|유퀴즈|유퀴즈 105회|유퀴즈 105회 다시보기|유퀴즈 김영희pd|유퀴즈 남창희|유퀴즈 레전드|유퀴즈 말하는대로|유퀴즈 어린이날|유퀴즈 어린이날특집|유퀴즈 연예인|유퀴즈 유재석|유퀴즈 유재석특집|유퀴즈 조남지대|유퀴즈 지석진|유퀴즈 하이라이트|유퀴즈온더블럭|유퀴즈온더블럭 레전드|전소민|조세호|조세호 유재석|큰자기|큰자기특집","2224926","20548","586","2238","https://i.ytimg.com/vi/_oRaN3zkv-w/default.jpg","False","False","#유퀴즈온더블럭 #Diggle #디글 Let's giggle, :Diggle!구독하기 ☞ https://www.youtube.com/c/tvNDENT"
"JbtQ30iXV_Y","[sub] 🧳💜2-2 단언컨대, 방탄 역사상 가장 난장판이 될 게임^^  | 🧳출장 십오야X💜달려라 방탄","2021-05-07T14:04:23Z","UCQ2O-iftmnlfrBuNsUUTofQ","채널 십오야","24","21.09.05","나영석|나PD|아간세|아이슬란드간세끼|이수근|수근세끼|은지원|지원세끼|삼시세끼|세끼|신효정|나피디|묘한이|tvN|라끼남|라면|라면끼리는남자|강호동|양정우|육봉선생|6봉선생|라면먹방|마포멋쟁이|마포|멋쟁이|송민호|표지훈|민호|지훈|피오|MINO|PO|P.O|위너|WINNER|송표|표송|패션|패션유튜버|패션유튜브|삼시네세끼|달나라공약이행프로젝트|달나라프로젝트|달나라|젝스키스|젝키|젝서키|젝스키|이재진|재진|김재덕|재덕|장수원|수원|Sechs Kies|슬의|슬기로운하드털이|슬의생|슬기로운의사생활|신원호|이우정|조정석|정경호|유연석|김대명|전미도|이익준|김준완|안정원|양석형|채송화|신현빈|장겨울|hospitalplaylist|이식당|나홀로이식당|나노|어깨춤|언제까지어깨춤을추게할거야|규현|조규현|조정뱅이|슈퍼주니어|superjunior|슈주|악마는정남이를입는다|악마정남|배정남|조재윤|기쁨라사|출장십오야|출장|슬기로운캠핑생활|캠핑생활|슬캠|방탄소년단|방탄|bts|runbts","4136949","230366","1420","6939","https://i.ytimg.com/vi/JbtQ30iXV_Y/default.jpg","False","False","#출장십오야 #달려라방탄 #자네지금뭐하는건가💜5/4(화) 밤 9시출장십오야 x 달려라방탄 1화@ 위버스 & 브이라이브💜5/7(금) 밤 10시 20분쯤출장십오야 x 달려라방탄 2화@ 채널십오야 유튜브💜5/11(화) 밤 9시출장십오야 x 달려라방탄 3화@ 위버스 & 브이라이브💜5/14(금) 밤 10시 20분쯤출장십오야 x 달려라방탄 4화@ 채널십오야 유튜브부르면, 달려 갑니다!세계최초(?) 예능배달서비스 출장 십오야매주 금요일 밤 10시 20분 tvN풀버전은 유튜브 채널십오야에서!출장 관련 소식은?https://bit.ly/2RpuQEt​​"
"aBMQN8pUnUA","놀라운 미니어쳐의 세계","2021-05-08T06:00:00Z","UCfU6o0THoiIokHK219Q3Rcg","틱톡 코리아","23","21.09.05","틱톡|한국 틱톡|틱톡 랜덤 플레이 음원|틱톡코리아|tiktok korea","339112","6527","484","535","https://i.ytimg.com/vi/aBMQN8pUnUA/default.jpg","False","False","놀라운 미니어쳐의 세계#shorts #TikTok"
